nose_x;nose_y;nose_z;right_eye_inner_x;right_eye_inner_y;right_eye_inner_z;right_eye_x;right_eye_y;right_eye_z;right_eye_outer_x;right_eye_outer_y;right_eye_outer_z;left_eye_inner_x;left_eye_inner_y;left_eye_inner_z;left_eye_x;left_eye_y;left_eye_z;left_eye_outer_x;left_eye_outer_y;left_eye_outer_z;right_ear_x;right_ear_y;right_ear_z;left_ear_x;left_ear_y;left_ear_z;mouth_right_x;mouth_right_y;mouth_right_z;mouth_left_x;mouth_left_y;mouth_left_z;right_shoulder_x;right_shoulder_y;right_shoulder_z;left_shoulder_x;left_shoulder_y;left_shoulder_z;right_elbow_x;right_elbow_y;right_elbow_z;left_elbow_x;left_elbow_y;left_elbow_z;right_wrist_x;right_wrist_y;right_wrist_z;left_wrist_x;left_wrist_y;left_wrist_z;right_pinky_1_x;right_pinky_1_y;right_pinky_1_z;left_pinky_1_x;left_pinky_1_y;left_pinky_1_z;right_index_1_x;right_index_1_y;right_index_1_z;left_index_1_x;left_index_1_y;left_index_1_z;right_thumb_2_x;right_thumb_2_y;right_thumb_2_z;left_thumb_2_x;left_thumb_2_y;left_thumb_2_z;right_hip_x;right_hip_y;right_hip_z;left_hip_x;left_hip_y;left_hip_z
0.433092;0.33526;0.00225023;0.451752;0.303478;0.00105592;0.464079;0.303661;-0.00706958;0.476375;0.304938;0.00496976;0.420909;0.303842;-0.000976955;0.409704;0.304823;0.00590535;0.398498;0.305803;0.0114798;0.500148;0.335398;-0.000287484;0.391092;0.334962;0.00733431;0.459766;0.385076;-0.000236906;0.415073;0.384619;0.00209079;0.590445;0.541913;-0.100599;0.323826;0.552417;0.108781;0.725741;0.764798;-0.194844;0.242003;0.806282;0.0903943;0.783898;0.937068;-0.0631027;0.24104;0.944353;-0.267043;0.812912;0.999082;-0.00934387;0.230523;1.00073;-0.00684696;0.779184;0.992698;-0.00369122;0.261943;0.980672;0.00319786;0.758761;0.979428;0.00263379;0.273453;0.969295;-0.000811497;0.544626;0.974408;0.259342;0.355658;0.965398;0.514449
0.438649;0.343956;0.0012739;0.454922;0.307046;-0.00201707;0.467141;0.306919;-0.00933248;0.480122;0.306818;0.00283105;0.422428;0.309741;-0.00122545;0.410572;0.310967;0.00472886;0.398327;0.312722;0.0101733;0.501822;0.333075;-0.00154299;0.38795;0.339516;0.00629123;0.464953;0.391544;0.000377175;0.419468;0.394883;0.00281763;0.591513;0.538644;-0.0843442;0.326088;0.544815;0.0934083;0.731517;0.794248;-0.357222;0.217199;0.822355;-0.560641;0.73086;0.833318;-0.145503;0.271091;0.546201;-0.265627;0.737234;0.862854;-0.00980358;0.284533;0.473361;-0.00678021;0.710147;0.839128;-0.0051433;0.294146;0.446541;0.0041862;0.700227;0.838791;-0.00100108;0.30618;0.48007;0.00189631;0.553541;0.980394;0.306272;0.360174;0.969471;0.513316
0.434007;0.34164;0.00197397;0.451249;0.304307;0.000412043;0.464087;0.303414;-0.00659269;0.476167;0.303046;0.00581136;0.419523;0.30762;-0.00216415;0.407813;0.309067;0.00539858;0.396103;0.310513;0.0115402;0.499383;0.329673;0.000840303;0.387992;0.337238;0.00599711;0.461998;0.387121;-4.64608e-05;0.416305;0.390775;0.00330814;0.593814;0.536579;-0.0857639;0.320845;0.550469;0.0941139;0.741536;0.787173;-0.212853;0.235186;0.820876;0.083075;0.724564;0.94904;0.00459955;0.25086;1.01004;-0.146997;0.723438;1.0027;-0.00905168;0.245441;1.08404;-0.00506246;0.696497;0.969045;-0.0037622;0.278052;1.06195;0.00409832;0.691288;0.958236;0.00317251;0.289892;1.04172;-0.00112704;0.553876;0.962753;0.299278;0.364039;0.962241;0.524585
0.433638;0.35271;0.00157709;0.452532;0.314312;1.09476e-05;0.465228;0.313678;-0.00664682;0.477929;0.314106;0.00594362;0.419673;0.316172;-0.00210667;0.407724;0.3168;0.00519666;0.395775;0.317428;0.0111753;0.501929;0.338346;0.000958507;0.386535;0.341937;0.00563725;0.461089;0.399232;8.53465e-05;0.415156;0.400666;0.00397409;0.602046;0.530355;-0.0884219;0.313449;0.557658;0.0972921;0.761363;0.76969;-0.210084;0.220167;0.860126;-0.0436274;0.697076;0.944439;-0.0666666;0.243328;0.954489;-0.200187;0.687646;1.01463;-0.00880018;0.244619;0.996973;-0.00479691;0.646411;0.976721;-0.00419876;0.266157;0.96599;0.00449054;0.642604;0.958691;0.00259395;0.279954;0.960566;-0.000670372;0.56198;0.97103;0.321008;0.358821;0.975863;0.54379
0.433829;0.354202;0.00192867;0.452746;0.31549;-0.000245417;0.465686;0.31475;-0.00648956;0.478259;0.314542;0.00600414;0.420581;0.317073;-0.00269869;0.408751;0.317794;0.00532514;0.396551;0.318522;0.0107832;0.501394;0.33941;0.00132695;0.387873;0.342863;0.00524424;0.461195;0.398989;0.000437381;0.414973;0.400279;0.00438031;0.599166;0.536109;-0.0957889;0.319257;0.545992;0.104203;0.777165;0.774092;-0.227822;0.234971;0.823025;0.0277843;0.677244;0.948281;-0.0120776;0.246356;0.949085;-0.184089;0.654065;1.00863;-0.00818852;0.243483;1.00489;-0.00430519;0.618159;0.959777;-0.00397291;0.269095;0.970803;0.00437742;0.623225;0.946017;0.00304252;0.281583;0.960076;-0.000597381;0.550276;0.980888;0.292914;0.356002;0.969368;0.5359
0.43646;0.354723;0.00149198;0.455623;0.315142;-0.000749561;0.468066;0.314941;-0.00687109;0.481241;0.314758;0.00575068;0.423048;0.315869;-0.00257809;0.41097;0.31608;0.00535053;0.398886;0.316812;0.0104896;0.504362;0.338248;0.000816014;0.389092;0.338938;0.00503899;0.463341;0.399125;0.000241517;0.416866;0.399496;0.00480462;0.59784;0.526946;-0.0830476;0.318146;0.537996;0.0911877;0.777645;0.775621;-0.247679;0.226104;0.842676;-0.0862945;0.671079;0.92693;-0.0630174;0.257177;0.902797;-0.187314;0.646878;0.988758;-0.0084088;0.256389;0.936083;-0.004676;0.609481;0.936801;-0.00390429;0.282377;0.906565;0.00449022;0.614774;0.923406;0.00252378;0.295545;0.906903;-0.000303861;0.549644;0.981064;0.297801;0.350315;0.973876;0.520602
0.433939;0.349985;0.00141143;0.453031;0.310361;-0.000713853;0.466091;0.309734;-0.00623462;0.479142;0.309621;0.00569667;0.420004;0.312951;-0.00302388;0.407662;0.314116;0.00528895;0.395327;0.314766;0.0105043;0.503411;0.334601;0.00119624;0.386608;0.339759;0.00436027;0.462595;0.396238;-0.000340115;0.415075;0.39838;0.00499732;0.601834;0.536128;-0.082177;0.318999;0.54183;0.0905124;0.776323;0.78898;-0.263836;0.214828;0.811857;-0.0505112;0.660492;0.920478;-0.0917809;0.263665;0.913382;-0.211467;0.636359;0.981599;-0.00855066;0.259933;0.967915;-0.00453865;0.593666;0.928726;-0.00334948;0.302325;0.945508;0.00426684;0.599621;0.918599;0.00279171;0.313257;0.941722;-0.00052663;0.556395;0.995628;0.295004;0.353555;0.985241;0.511001
0.437036;0.347988;0.00172444;0.456466;0.312001;-0.000720862;0.469072;0.311732;-0.00613823;0.482034;0.311983;0.00550246;0.424047;0.31291;-0.00294252;0.412156;0.313705;0.00517333;0.400264;0.314499;0.0105605;0.504808;0.340592;0.00145298;0.390284;0.34145;0.00418873;0.463944;0.39614;-4.41967e-05;0.417488;0.396266;0.00498203;0.597176;0.547755;-0.0900648;0.319902;0.54649;0.0972214;0.774178;0.791893;-0.295985;0.223413;0.807874;-0.0454825;0.646997;0.911328;-0.0697654;0.264832;0.920326;-0.196783;0.619796;0.969188;-0.00830995;0.256712;0.978555;-0.00414935;0.57708;0.917146;-0.00356422;0.301184;0.959953;0.0042028;0.586519;0.909134;0.00298191;0.313124;0.954038;-0.000503197;0.543162;0.99946;0.282482;0.344554;0.981278;0.509872
0.447087;0.343232;0.00124624;0.46326;0.307612;-0.000662939;0.475441;0.307379;-0.00610267;0.48832;0.3077;0.00478099;0.430616;0.309581;-0.00318826;0.418046;0.310807;0.00480613;0.405849;0.311548;0.0100761;0.507486;0.335415;0.00100593;0.392063;0.339684;0.00371916;0.472021;0.392195;-0.000535451;0.425442;0.393265;0.00518057;0.599912;0.53589;-0.062055;0.316251;0.538985;0.0708625;0.748601;0.790914;-0.288636;0.219283;0.806684;-0.134751;0.636807;0.883509;-0.192245;0.281685;0.870793;-0.279873;0.617323;0.955578;-0.00831573;0.275452;0.920293;-0.00461054;0.561516;0.909206;-0.00431155;0.322647;0.899913;0.00408801;0.564796;0.896178;0.00205518;0.332651;0.900558;-4.6411e-05;0.544665;0.988573;0.329768;0.337886;0.972184;0.483206
0.443953;0.33875;0.0015355;0.463967;0.304752;-0.000771909;0.47709;0.305668;-0.00610315;0.489841;0.307063;0.00455239;0.430559;0.304445;-0.00334286;0.418111;0.304588;0.00522929;0.405646;0.305236;0.00998142;0.511496;0.33891;0.000861376;0.393979;0.334254;0.00346492;0.469877;0.391121;-0.000712265;0.421591;0.389271;0.00519877;0.599211;0.537672;-0.0750132;0.317195;0.540251;0.0832691;0.754753;0.790209;-0.342842;0.214033;0.81014;-0.158549;0.633943;0.870774;-0.195656;0.295849;0.860341;-0.313014;0.613031;0.941114;-0.00861099;0.293505;0.907706;-0.00454684;0.557071;0.893728;-0.0042944;0.345126;0.885014;0.00403085;0.56093;0.884896;0.0020931;0.350697;0.888436;0.000166103;0.543265;0.984789;0.328283;0.337135;0.972436;0.520565
