nose_x;nose_y;nose_z;right_eye_inner_x;right_eye_inner_y;right_eye_inner_z;right_eye_x;right_eye_y;right_eye_z;right_eye_outer_x;right_eye_outer_y;right_eye_outer_z;left_eye_inner_x;left_eye_inner_y;left_eye_inner_z;left_eye_x;left_eye_y;left_eye_z;left_eye_outer_x;left_eye_outer_y;left_eye_outer_z;right_ear_x;right_ear_y;right_ear_z;left_ear_x;left_ear_y;left_ear_z;mouth_right_x;mouth_right_y;mouth_right_z;mouth_left_x;mouth_left_y;mouth_left_z;right_shoulder_x;right_shoulder_y;right_shoulder_z;left_shoulder_x;left_shoulder_y;left_shoulder_z;right_elbow_x;right_elbow_y;right_elbow_z;left_elbow_x;left_elbow_y;left_elbow_z;right_wrist_x;right_wrist_y;right_wrist_z;left_wrist_x;left_wrist_y;left_wrist_z;right_pinky_1_x;right_pinky_1_y;right_pinky_1_z;left_pinky_1_x;left_pinky_1_y;left_pinky_1_z;right_index_1_x;right_index_1_y;right_index_1_z;left_index_1_x;left_index_1_y;left_index_1_z;right_thumb_2_x;right_thumb_2_y;right_thumb_2_z;left_thumb_2_x;left_thumb_2_y;left_thumb_2_z;right_hip_x;right_hip_y;right_hip_z;left_hip_x;left_hip_y;left_hip_z
0.483746;0.461575;-0.000477362;0.511133;0.413303;-0.00186244;0.528417;0.416011;-0.00691952;0.544727;0.419367;0.00342027;0.467396;0.408909;-0.00725798;0.451049;0.407606;0.00349737;0.435182;0.406321;0.012944;0.571919;0.458747;0.00146288;0.417688;0.440586;0.00443376;0.513744;0.531194;-0.00277345;0.452242;0.524074;0.00615988;0.665746;0.745819;-0.0977157;0.307351;0.72747;0.113179;0.716428;1.17713;-0.472934;0.223994;1.16809;-0.597847;0.601829;1.17691;-0.0431116;0.36516;0.906346;-0.122024;0.568493;1.20852;-0.011688;0.40668;0.84902;-0.00426077;0.556197;1.14505;-0.00896529;0.407044;0.803834;0.00736703;0.55888;1.15611;-0.0001241;0.411467;0.85057;0.00118459;0.605161;1.3592;0.468602;0.339648;1.34368;0.728776
0.482238;0.459679;0.00025974;0.50924;0.413174;-0.0011645;0.526451;0.416035;-0.0067865;0.542703;0.418851;0.0040022;0.465183;0.409046;-0.00741606;0.449379;0.407617;0.00440692;0.433079;0.406847;0.012846;0.569616;0.458346;0.0017341;0.414513;0.441463;0.00499526;0.512286;0.529355;-0.00282178;0.451018;0.522365;0.00598456;0.66552;0.749553;-0.0989308;0.306865;0.735342;0.116019;0.722701;1.17818;-0.430019;0.220325;1.19403;-0.422584;0.629732;1.21337;-0.0202209;0.340991;1.0209;-0.145818;0.600908;1.2557;-0.0120741;0.380938;0.995486;-0.00474418;0.587032;1.19224;-0.00864895;0.385216;0.935622;0.00740482;0.587032;1.19224;0.000569602;0.391738;0.964598;0.000833323;0.609898;1.36397;0.431458;0.342456;1.3486;0.697432
0.477167;0.461332;-0.000600762;0.50518;0.412577;-0.0017402;0.522352;0.415158;-0.0070355;0.539523;0.41774;0.0034636;0.461247;0.409151;-0.00692347;0.445487;0.407974;0.00325074;0.42925;0.406781;0.0131225;0.567603;0.456705;0.00151801;0.414373;0.440991;0.00484344;0.509081;0.530337;-0.00267005;0.447509;0.523634;0.0055679;0.665448;0.743344;-0.10725;0.308962;0.731419;0.122367;0.711327;1.17386;-0.438322;0.231431;1.16552;-0.587457;0.611547;1.19519;-0.0164162;0.352815;0.893278;-0.127983;0.58228;1.23235;-0.0118005;0.390629;0.829193;-0.00469407;0.570767;1.17351;-0.00870101;0.387962;0.78559;0.0071774;0.571553;1.18441;0.000139104;0.394845;0.834765;0.0013649;0.605264;1.35275;0.446448;0.344385;1.3418;0.727987
0.48029;0.459774;-0.00122093;0.507488;0.411976;-0.00296191;0.52462;0.414696;-0.00720627;0.541752;0.417417;0.00283889;0.464121;0.408209;-0.00655013;0.448407;0.406224;0.00235984;0.432666;0.405596;0.0129213;0.568695;0.455154;0.000992586;0.415779;0.438869;0.00446244;0.510937;0.527532;-0.00223495;0.450439;0.521045;0.00493963;0.66526;0.738727;-0.107844;0.312811;0.721949;0.120788;0.716245;1.15491;-0.445931;0.240097;1.1169;-0.77352;0.616895;1.15774;-0.093469;0.365651;0.729489;-0.122398;0.587606;1.19051;-0.0116016;0.403433;0.629156;-0.00464139;0.574447;1.1316;-0.00883541;0.392177;0.594761;0.00714662;0.574206;1.14381;-0.000792205;0.399532;0.657516;0.00188079;0.610286;1.34757;0.447363;0.348811;1.34121;0.726278
0.476763;0.460607;-0.000280134;0.503239;0.414631;-0.00145213;0.519429;0.416499;-0.00758948;0.536561;0.419075;0.00365502;0.460826;0.411936;-0.00665057;0.445103;0.410761;0.003465;0.429846;0.41028;0.0131372;0.564597;0.456595;0.00157415;0.414536;0.443718;0.00507828;0.508158;0.527406;-0.00269935;0.448136;0.52212;0.00531673;0.663214;0.739898;-0.105873;0.312278;0.730181;0.119643;0.714993;1.1513;-0.377708;0.237518;1.14981;-0.564654;0.632585;1.23554;-0.0274816;0.344503;0.896735;-0.15094;0.613558;1.29329;-0.0119077;0.378311;0.839457;-0.00504102;0.592387;1.24377;-0.00824894;0.376561;0.798696;0.0066543;0.589526;1.24368;0.000153108;0.385441;0.841039;0.00150243;0.60504;1.35001;0.412283;0.345255;1.33774;0.687695
0.477718;0.455965;-0.00103622;0.504337;0.409707;-0.00281898;0.521417;0.411759;-0.00931488;0.537546;0.413773;0.00297497;0.462071;0.406623;-0.00539282;0.446878;0.405324;0.00159705;0.431197;0.404681;0.0129844;0.566311;0.449448;0.000515791;0.418171;0.437292;0.00486171;0.510619;0.522248;-0.00175211;0.450322;0.517072;0.0029824;0.66592;0.744383;-0.127883;0.31787;0.716597;0.139292;0.708216;1.1452;-0.262183;0.256433;1.04958;-0.850492;0.661889;1.31916;-0.0742813;0.363679;0.638658;-0.200262;0.656582;1.39335;-0.0119073;0.394939;0.527655;-0.00648476;0.635325;1.36272;-0.00792582;0.383456;0.507569;0.00668532;0.626149;1.34611;-0.0016704;0.396169;0.560849;0.00323309;0.607333;1.33587;0.366534;0.354579;1.32281;0.707871
0.481357;0.462348;0.00118147;0.505437;0.416022;0.00100369;0.521537;0.417289;-0.00742212;0.537626;0.41923;0.00541104;0.463745;0.413814;-0.00730731;0.448106;0.413239;0.00591103;0.432455;0.413338;0.013185;0.563515;0.455928;0.00241663;0.415255;0.446428;0.00558882;0.511957;0.526873;-0.003087;0.451795;0.523311;0.00639621;0.66728;0.747737;-0.0843841;0.307036;0.738533;0.101213;0.727875;1.17083;-0.312174;0.218806;1.18313;-0.169124;0.673163;1.36306;0.0527104;0.325125;1.2302;-0.206101;0.66406;1.44635;-0.0121702;0.357016;1.27589;-0.00524067;0.636361;1.40487;-0.00765175;0.382787;1.21479;0.00614436;0.628174;1.38568;0.00196294;0.385606;1.21624;0.000266432;0.608858;1.3526;0.388262;0.346435;1.3362;0.628614
0.474878;0.458756;0.000224301;0.500626;0.414451;-0.00115315;0.516677;0.41696;-0.00730331;0.533674;0.419498;0.00408039;0.458089;0.411134;-0.00698545;0.442953;0.410672;0.00438716;0.427818;0.41021;0.0127143;0.560569;0.455987;0.00148764;0.411229;0.443354;0.00521137;0.504628;0.525617;-0.00270732;0.446029;0.520464;0.00547009;0.660342;0.743035;-0.11159;0.309914;0.728975;0.127143;0.723878;1.17367;-0.414426;0.225938;1.1827;-0.4052;0.647828;1.25884;-0.0087891;0.338598;1.02328;-0.169247;0.625238;1.31333;-0.0121894;0.37491;1.00016;-0.0053629;0.607172;1.25625;-0.00819035;0.381479;0.941133;0.00701871;0.603509;1.24806;0.000188034;0.389607;0.966955;0.0013167;0.607663;1.34914;0.385804;0.343389;1.333;0.681248
0.478547;0.457359;0.000962377;0.500955;0.41185;-0.000516151;0.516015;0.413011;-0.00627477;0.532005;0.414873;0.0044273;0.459502;0.411168;-0.00790511;0.44442;0.411347;0.00503822;0.429329;0.412195;0.0126379;0.555954;0.449161;0.00147301;0.410882;0.44577;0.00492045;0.507672;0.521302;-0.00283009;0.450688;0.519444;0.00697401;0.657842;0.734612;-0.0717201;0.305007;0.729137;0.0890318;0.729064;1.1685;-0.444217;0.207703;1.18233;-0.310669;0.63335;1.20157;-0.0249666;0.341823;1.13443;-0.120829;0.599671;1.2447;-0.0120196;0.387223;1.15334;-0.00435002;0.584847;1.1705;-0.00869268;0.404423;1.08018;0.00670168;0.587738;1.16658;0.00125955;0.404765;1.08823;-0.000127658;0.606529;1.34545;0.412656;0.338605;1.33403;0.606736
0.474394;0.455931;0.000488275;0.497147;0.410477;-0.0012473;0.512172;0.411588;-0.00680281;0.528136;0.412727;0.00424763;0.455314;0.410581;-0.00741958;0.44026;0.411474;0.00457804;0.425686;0.411713;0.01282;0.553959;0.446912;0.00129962;0.408746;0.445306;0.00518747;0.504027;0.518972;-0.0027259;0.447629;0.518647;0.00642467;0.656939;0.734049;-0.0814135;0.308285;0.727114;0.0972732;0.730654;1.1587;-0.450417;0.205792;1.18066;-0.411179;0.634285;1.19195;-0.045494;0.334726;1.04141;-0.12817;0.601734;1.23244;-0.0119756;0.376754;1.02794;-0.00464045;0.586753;1.16381;-0.00848057;0.387105;0.962734;0.00699005;0.588672;1.1612;0.000538755;0.391961;0.984268;0.0005617;0.607596;1.34625;0.40648;0.340367;1.33169;0.620293
