face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12;landmark_x_13;landmark_y_13;landmark_x_14;landmark_y_14;landmark_x_15;landmark_y_15;landmark_x_16;landmark_y_16;landmark_x_17;landmark_y_17;landmark_x_18;landmark_y_18;landmark_x_19;landmark_y_19;landmark_x_20;landmark_y_20;landmark_x_21;landmark_y_21;landmark_x_22;landmark_y_22;landmark_x_23;landmark_y_23;landmark_x_24;landmark_y_24;landmark_x_25;landmark_y_25;landmark_x_26;landmark_y_26;landmark_x_27;landmark_y_27;landmark_x_28;landmark_y_28;landmark_x_29;landmark_y_29;landmark_x_30;landmark_y_30;landmark_x_31;landmark_y_31;landmark_x_32;landmark_y_32;landmark_x_33;landmark_y_33;landmark_x_34;landmark_y_34;landmark_x_35;landmark_y_35;landmark_x_36;landmark_y_36;landmark_x_37;landmark_y_37;landmark_x_38;landmark_y_38;landmark_x_39;landmark_y_39;landmark_x_40;landmark_y_40;landmark_x_41;landmark_y_41;landmark_x_42;landmark_y_42
0.480024;0.222602;0.3167;0.329195;0.325275;0.300086;0.334037;0.280422;0.34182;0.266749;0.346116;0.2543;0.334441;0.284992;0.343948;0.269436;0.349645;0.253667;0.354234;0.238092;0.33315;0.293462;0.343511;0.276481;0.348961;0.260473;0.353199;0.243295;0.33019;0.302358;0.340141;0.287327;0.344769;0.274056;0.347736;0.260884;0.327011;0.312884;0.333089;0.303519;0.336178;0.296004;0.338491;0.289721;0.294083;0.414598;0.305835;0.389299;0.310172;0.364502;0.314652;0.346377;0.316254;0.332582;0.304934;0.327461;0.31923;0.294427;0.332234;0.270472;0.344814;0.250572;0.303929;0.330163;0.323586;0.288056;0.339661;0.25929;0.352694;0.234543;0.304772;0.338302;0.324024;0.299831;0.339932;0.273897;0.352305;0.253476;0.30752;0.351152;0.320869;0.322019;0.331893;0.303896;0.341353;0.288799
0.47966;0.222966;0.317151;0.323013;0.320849;0.302226;0.327282;0.28818;0.334768;0.280505;0.341678;0.276101;0.326532;0.28325;0.33777;0.266179;0.344835;0.253965;0.350419;0.242303;0.329271;0.290294;0.33957;0.269897;0.346601;0.25508;0.35299;0.240262;0.331342;0.298448;0.341398;0.279835;0.347353;0.266229;0.351833;0.253534;0.333483;0.308002;0.34055;0.295659;0.343931;0.287275;0.346126;0.280406;0.291314;0.417971;0.296986;0.391735;0.300836;0.366675;0.302291;0.347794;0.303823;0.334651;0.307372;0.331488;0.322693;0.298635;0.334816;0.275663;0.345395;0.257184;0.306894;0.33375;0.326639;0.292272;0.341176;0.263355;0.352537;0.238571;0.307549;0.341983;0.32649;0.303812;0.341819;0.275663;0.354003;0.253789;0.308888;0.354247;0.322981;0.325726;0.333339;0.305849;0.342699;0.288449
0.480766;0.223121;0.321739;0.324169;0.327095;0.313068;0.333782;0.298619;0.340192;0.28902;0.346027;0.283492;0.332119;0.290841;0.343417;0.274055;0.350724;0.261359;0.356545;0.250319;0.332879;0.294066;0.343265;0.274995;0.350858;0.260863;0.357459;0.247838;0.333529;0.298647;0.343256;0.280573;0.349952;0.267947;0.355208;0.257251;0.334223;0.304296;0.341136;0.291878;0.346338;0.283046;0.350473;0.275918;0.298806;0.421694;0.301008;0.392778;0.306027;0.368946;0.308921;0.348647;0.312353;0.334651;0.317623;0.336048;0.332713;0.303144;0.344508;0.280657;0.354828;0.260661;0.317612;0.338705;0.337784;0.298553;0.352601;0.270711;0.363927;0.24547;0.318166;0.346743;0.338056;0.309621;0.353114;0.283125;0.364028;0.26107;0.31927;0.358161;0.335723;0.330112;0.345503;0.311894;0.352974;0.296348
0.479935;0.222974;0.307393;0.426479;0.307421;0.396883;0.312749;0.375422;0.315219;0.356879;0.318176;0.343494;0.328665;0.34379;0.344299;0.312306;0.35513;0.291265;0.364175;0.273221;0.329406;0.347003;0.350632;0.308508;0.36493;0.282355;0.375902;0.259852;0.329723;0.355461;0.351028;0.320898;0.365923;0.296015;0.376892;0.276089;0.330043;0.367753;0.346554;0.342315;0.357012;0.32416;0.365615;0.308875
0.479253;0.22249;0.313085;0.426412;0.310366;0.401555;0.314056;0.382344;0.315975;0.36703;0.315433;0.353587;0.334292;0.348327;0.351108;0.319773;0.362304;0.299525;0.371472;0.282366;0.337248;0.352641;0.359141;0.31945;0.373888;0.295515;0.385543;0.27501;0.338842;0.361119;0.361391;0.330773;0.376747;0.308465;0.387945;0.290283;0.339565;0.373747;0.356216;0.35131;0.367278;0.33603;0.376011;0.322496
0.477223;0.221804;0.318592;0.423242;0.315858;0.400346;0.318883;0.38248;0.321637;0.369961;0.321359;0.359985;0.336896;0.351739;0.353013;0.325279;0.36374;0.306781;0.373222;0.290984;0.34028;0.356342;0.360905;0.325027;0.375346;0.302588;0.387035;0.283618;0.343223;0.364758;0.364827;0.336347;0.379994;0.315528;0.391489;0.298793;0.345431;0.377474;0.362031;0.355843;0.373385;0.340911;0.382792;0.327539
0.476773;0.220482;0.326416;0.400773;0.319552;0.381883;0.320834;0.36799;0.321996;0.357046;0.321377;0.347988;0.342862;0.333667;0.357223;0.310756;0.366008;0.295862;0.374171;0.283719;0.348606;0.337061;0.366606;0.308101;0.377396;0.289129;0.386461;0.272277;0.351909;0.345214;0.369511;0.320205;0.380706;0.30187;0.389693;0.286888;0.353459;0.357472;0.367649;0.340382;0.377206;0.327149;0.38503;0.314435
0.477017;0.220185;0.316491;0.410899;0.312776;0.384999;0.315018;0.368123;0.31779;0.354194;0.318778;0.339968;0.333818;0.336892;0.349402;0.310545;0.358722;0.294318;0.367114;0.281748;0.337303;0.341576;0.357224;0.309373;0.368784;0.289788;0.377798;0.273632;0.339521;0.35066;0.359747;0.323655;0.371929;0.305033;0.381235;0.290271;0.340748;0.364306;0.357022;0.345266;0.366791;0.330809;0.374395;0.317211
0.477255;0.220171;0.310919;0.420202;0.307236;0.393993;0.308996;0.377122;0.310765;0.364805;0.310452;0.353896;0.328068;0.34448;0.343977;0.316507;0.352848;0.298232;0.360403;0.283271;0.331252;0.349282;0.352951;0.31654;0.366028;0.294511;0.376577;0.275978;0.333545;0.358264;0.355639;0.329579;0.369273;0.308621;0.379368;0.291635;0.334788;0.371718;0.352601;0.352085;0.363975;0.33731;0.372975;0.32346
0.476441;0.218969;0.309272;0.420343;0.305643;0.392862;0.308039;0.374482;0.309924;0.361511;0.309938;0.35039;0.327477;0.342591;0.34362;0.315364;0.352047;0.297472;0.359359;0.282794;0.330747;0.35024;0.352313;0.318462;0.364834;0.296899;0.375367;0.278452;0.332826;0.361998;0.354833;0.334831;0.367532;0.314419;0.377223;0.296876;0.333528;0.378085;0.350368;0.359525;0.360484;0.344373;0.368197;0.328755
