nose_x;nose_y;nose_z;right_eye_inner_x;right_eye_inner_y;right_eye_inner_z;right_eye_x;right_eye_y;right_eye_z;right_eye_outer_x;right_eye_outer_y;right_eye_outer_z;left_eye_inner_x;left_eye_inner_y;left_eye_inner_z;left_eye_x;left_eye_y;left_eye_z;left_eye_outer_x;left_eye_outer_y;left_eye_outer_z;right_ear_x;right_ear_y;right_ear_z;left_ear_x;left_ear_y;left_ear_z;mouth_right_x;mouth_right_y;mouth_right_z;mouth_left_x;mouth_left_y;mouth_left_z;right_shoulder_x;right_shoulder_y;right_shoulder_z;left_shoulder_x;left_shoulder_y;left_shoulder_z;right_elbow_x;right_elbow_y;right_elbow_z;left_elbow_x;left_elbow_y;left_elbow_z;right_wrist_x;right_wrist_y;right_wrist_z;left_wrist_x;left_wrist_y;left_wrist_z;right_pinky_1_x;right_pinky_1_y;right_pinky_1_z;left_pinky_1_x;left_pinky_1_y;left_pinky_1_z;right_index_1_x;right_index_1_y;right_index_1_z;left_index_1_x;left_index_1_y;left_index_1_z;right_thumb_2_x;right_thumb_2_y;right_thumb_2_z;left_thumb_2_x;left_thumb_2_y;left_thumb_2_z;right_hip_x;right_hip_y;right_hip_z;left_hip_x;left_hip_y;left_hip_z
0.48022;0.426536;0.00151573;0.507245;0.373333;0.00118622;0.525114;0.374564;-0.0073538;0.542984;0.375794;0.00671417;0.464062;0.370948;-0.00782674;0.448181;0.370404;0.00630713;0.431803;0.369864;0.013847;0.573917;0.409355;0.0017551;0.419551;0.400334;0.00527597;0.515774;0.491102;-0.00356836;0.452737;0.487507;0.00673355;0.694469;0.701007;-0.0909282;0.310454;0.711251;0.10997;0.773149;1.15258;-0.306402;0.23846;1.19752;-0.118219;0.712732;1.37479;0.0311209;0.37447;1.30623;-0.193393;0.704282;1.47085;-0.0129011;0.413016;1.37359;-0.00523721;0.671301;1.42461;-0.00796242;0.442965;1.30977;0.00601639;0.662256;1.40211;0.00221738;0.441427;1.29991;8.39514e-05;0.647003;1.32887;0.414573;0.373102;1.33024;0.694676
0.476164;0.419127;0.00155561;0.503763;0.36845;0.000337904;0.521598;0.369417;-0.0066904;0.538452;0.371112;0.00540646;0.460669;0.366701;-0.00812129;0.445318;0.366377;0.00554955;0.429975;0.366757;0.0137521;0.571557;0.406203;0.00152661;0.418979;0.398715;0.00513188;0.511124;0.484449;-0.00341481;0.450195;0.481732;0.00659758;0.689055;0.702546;-0.103953;0.317314;0.70823;0.121649;0.765891;1.15551;-0.401207;0.240492;1.18682;-0.185011;0.688166;1.27713;0.0244258;0.374418;1.20745;-0.168923;0.666209;1.34386;-0.0128239;0.417977;1.24721;-0.00518216;0.644646;1.28103;-0.00825278;0.440361;1.17483;0.00642355;0.640532;1.26846;0.00204192;0.439866;1.17485;0.00016303;0.646377;1.34154;0.388089;0.370099;1.33993;0.685097
0.478167;0.419132;0.00174732;0.506485;0.367379;0.000940306;0.523309;0.368545;-0.00706654;0.541126;0.3704;0.00619336;0.462453;0.365197;-0.00790108;0.446624;0.36472;0.00615473;0.431289;0.364236;0.0138394;0.57204;0.405829;0.00199942;0.418655;0.39607;0.00550564;0.513251;0.484747;-0.0031643;0.450907;0.480717;0.00663382;0.690854;0.701658;-0.0982284;0.312568;0.709892;0.116341;0.772186;1.15207;-0.344696;0.238822;1.19066;-0.11937;0.702231;1.33032;0.0488669;0.360052;1.26911;-0.176304;0.686006;1.41355;-0.0126572;0.396056;1.32486;-0.00520428;0.656935;1.35911;-0.00802085;0.422281;1.25696;0.00627064;0.65187;1.3423;0.00241862;0.422746;1.25273;0.000132449;0.64193;1.33541;0.393903;0.366939;1.33372;0.682468
0.476272;0.414918;0.00180677;0.505209;0.368212;0.000600164;0.522033;0.370854;-0.00679059;0.538854;0.372793;0.00547728;0.462672;0.365129;-0.00799575;0.447837;0.364576;0.00579016;0.433001;0.364024;0.0137898;0.570687;0.410442;0.00189851;0.42229;0.397183;0.00532664;0.509737;0.482085;-0.00327169;0.450376;0.476359;0.00640046;0.683911;0.705338;-0.108588;0.318534;0.707644;0.125274;0.759323;1.1504;-0.394303;0.239309;1.17678;-0.159699;0.684844;1.28476;0.061772;0.361132;1.21492;-0.161924;0.664425;1.35388;-0.0126773;0.399421;1.25813;-0.00516441;0.642374;1.29504;-0.00815026;0.422806;1.18898;0.00633866;0.639344;1.28241;0.00228864;0.422806;1.18898;0.000200377;0.637656;1.34009;0.367356;0.366182;1.33441;0.67291
0.473064;0.419932;0.00190055;0.50167;0.37211;0.000739476;0.518466;0.373484;-0.00703105;0.535262;0.375561;0.00592353;0.460176;0.369375;-0.0076755;0.445357;0.3687;0.00595054;0.431032;0.368023;0.0141084;0.568882;0.410625;0.00149632;0.422663;0.399651;0.00576917;0.5077;0.485905;-0.00317787;0.448916;0.481094;0.00594282;0.68474;0.715302;-0.10021;0.31872;0.710348;0.117807;0.760219;1.15774;-0.334403;0.241589;1.17695;-0.126451;0.702074;1.31521;0.0756359;0.355248;1.23295;-0.141887;0.687323;1.3897;-0.012588;0.390361;1.28065;-0.005418;0.664552;1.33495;-0.00788003;0.414508;1.21738;0.00595826;0.657625;1.32232;0.00242151;0.415988;1.21598;8.339e-05;0.629;1.34906;0.362312;0.360775;1.33691;0.656458
0.468471;0.419707;0.00169128;0.496644;0.372496;0.00163432;0.512444;0.374235;-0.00674966;0.529232;0.375995;0.00681144;0.456629;0.370247;-0.00742926;0.442297;0.369944;0.00592333;0.42846;0.369653;0.0148817;0.561505;0.409718;0.00233612;0.422214;0.399751;0.00564917;0.503409;0.48231;-0.00357755;0.446111;0.478289;0.00584224;0.687813;0.716787;-0.104226;0.318543;0.718843;0.121463;0.758315;1.16117;-0.26492;0.24952;1.17575;0.01855;0.706448;1.39489;0.125108;0.335773;1.34208;-0.145434;0.699551;1.48754;-0.0122791;0.356232;1.41844;-0.00553719;0.668318;1.44892;-0.00729797;0.38788;1.36989;0.0059156;0.658668;1.42622;0.00366057;0.392968;1.35594;-0.000453951;0.639721;1.34708;0.325466;0.373841;1.34148;0.625232
0.470257;0.422079;0.00161595;0.498686;0.372349;0.000959016;0.514558;0.37355;-0.00714155;0.531426;0.375443;0.00635536;0.457029;0.370079;-0.00747848;0.442649;0.369563;0.00558466;0.427773;0.369054;0.0144535;0.564363;0.408851;0.00183186;0.419539;0.398776;0.00573957;0.50537;0.485071;-0.00357271;0.446349;0.480914;0.00594871;0.685327;0.713252;-0.110919;0.315481;0.710376;0.127525;0.754667;1.15935;-0.314786;0.246625;1.17451;-0.0736772;0.699555;1.37441;0.0623375;0.353313;1.26617;-0.199158;0.693194;1.46333;-0.0123776;0.382946;1.32501;-0.00553818;0.662175;1.42003;-0.00785028;0.409337;1.26684;0.00586738;0.653115;1.399;0.00255415;0.410291;1.26119;0.000449977;0.632955;1.3485;0.346264;0.364192;1.33794;0.662289
0.468088;0.421714;0.00189992;0.496047;0.375286;0.00215887;0.511438;0.376094;-0.00673848;0.527321;0.378317;0.00725443;0.456828;0.372204;-0.00710314;0.443424;0.37141;0.00566777;0.42952;0.371318;0.015052;0.560983;0.410318;0.00250608;0.424959;0.399537;0.0057182;0.502151;0.483379;-0.00327031;0.446551;0.478777;0.00600915;0.683161;0.709148;-0.0989396;0.319171;0.711701;0.115388;0.754234;1.14818;-0.235866;0.252144;1.16748;0.0813117;0.708737;1.39647;0.173424;0.330832;1.40247;-0.0909326;0.70346;1.49249;-0.0120726;0.347904;1.49721;-0.00527207;0.673791;1.45415;-0.00717297;0.381807;1.45506;0.00582294;0.66294;1.43148;0.00406171;0.388336;1.43251;-0.00101349;0.633454;1.33666;0.322268;0.373268;1.33212;0.608286
0.465678;0.419602;0.00194466;0.49528;0.372121;0.00181483;0.51116;0.373422;-0.00682522;0.528035;0.37542;0.00723217;0.456079;0.369573;-0.00719729;0.442184;0.368259;0.00547645;0.428787;0.367647;0.0150225;0.562876;0.408339;0.00252506;0.426404;0.395887;0.00567024;0.501611;0.481441;-0.00339129;0.445037;0.476191;0.00588341;0.685957;0.709463;-0.114289;0.319807;0.702143;0.130598;0.748016;1.15354;-0.262436;0.249424;1.15138;0.0653609;0.691337;1.40512;0.147589;0.330508;1.35825;-0.147341;0.684733;1.50394;-0.0119916;0.347687;1.44844;-0.00520903;0.651859;1.46607;-0.00726706;0.380769;1.40305;0.0057245;0.642842;1.44073;0.00360252;0.385667;1.38467;-0.000225763;0.626606;1.33642;0.321719;0.365604;1.32131;0.643935
0.449562;0.413347;0.00206496;0.480815;0.367487;0.00205721;0.496674;0.368544;-0.00670239;0.512037;0.369591;0.00753922;0.443634;0.365956;-0.0067605;0.431734;0.365692;0.0057842;0.419331;0.366122;0.0157216;0.554339;0.401565;0.00257635;0.427931;0.395938;0.00602053;0.488564;0.474874;-0.0036805;0.43602;0.472297;0.00564086;0.689823;0.709996;-0.120256;0.323398;0.701863;0.136248;0.750438;1.15219;-0.231957;0.247672;1.13962;0.162159;0.694923;1.42041;0.198236;0.310694;1.40765;-0.111763;0.68885;1.52185;-0.0118551;0.319946;1.51366;-0.00533092;0.656512;1.48586;-0.00680699;0.360031;1.47646;0.00541228;0.647865;1.46028;0.0044476;0.368754;1.44985;-0.000591786;0.626403;1.33707;0.295308;0.36773;1.31722;0.631776
