face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12;landmark_x_13;landmark_y_13;landmark_x_14;landmark_y_14;landmark_x_15;landmark_y_15;landmark_x_16;landmark_y_16;landmark_x_17;landmark_y_17;landmark_x_18;landmark_y_18;landmark_x_19;landmark_y_19;landmark_x_20;landmark_y_20;landmark_x_21;landmark_y_21;landmark_x_22;landmark_y_22;landmark_x_23;landmark_y_23;landmark_x_24;landmark_y_24;landmark_x_25;landmark_y_25;landmark_x_26;landmark_y_26;landmark_x_27;landmark_y_27;landmark_x_28;landmark_y_28;landmark_x_29;landmark_y_29;landmark_x_30;landmark_y_30;landmark_x_31;landmark_y_31;landmark_x_32;landmark_y_32;landmark_x_33;landmark_y_33;landmark_x_34;landmark_y_34;landmark_x_35;landmark_y_35;landmark_x_36;landmark_y_36;landmark_x_37;landmark_y_37;landmark_x_38;landmark_y_38;landmark_x_39;landmark_y_39;landmark_x_40;landmark_y_40;landmark_x_41;landmark_y_41;landmark_x_42;landmark_y_42
0.406888;0.317318;0.296974;0.486729;0.303239;0.493241;0.308448;0.493451;0.311801;0.490686;0.31439;0.485591;0.313579;0.47193;0.318446;0.464697;0.320436;0.461242;0.322037;0.459434;0.310542;0.466473;0.315289;0.458338;0.317453;0.455903;0.319507;0.454599;0.306865;0.463951;0.309901;0.458584;0.310445;0.460926;0.31067;0.464082;0.302786;0.463232;0.306127;0.459086;0.307563;0.460683;0.308006;0.463084;0.303654;0.369231;0.346471;0.341605;0.371082;0.295682;0.38601;0.25957;0.396489;0.231218;0.337767;0.225327;0.341161;0.168133;0.346303;0.124449;0.350678;0.0893144;0.326455;0.22593;0.381918;0.21504;0.387915;0.256025;0.374771;0.280296;0.323691;0.239057;0.381093;0.23069;0.382144;0.270501;0.366113;0.293158;0.32809;0.258425;0.366887;0.247479;0.372513;0.271661;0.362644;0.288372
0.409706;0.302376;0.298992;0.491148;0.303626;0.487384;0.308543;0.481719;0.311117;0.476905;0.31325;0.473479;0.310092;0.472187;0.313649;0.462715;0.316749;0.458468;0.31987;0.455017;0.30903;0.473039;0.310453;0.464011;0.313042;0.460801;0.315431;0.458202;0.307693;0.476239;0.308314;0.473043;0.308283;0.475007;0.307693;0.476239;0.30616;0.481349;0.307783;0.4784;0.30812;0.478762;0.307162;0.479252;0.303952;0.358637;0.350842;0.329599;0.373424;0.283972;0.385093;0.246973;0.393337;0.221183;0.343565;0.21148;0.348167;0.152113;0.353799;0.11331;0.357695;0.0811374;0.333311;0.207919;0.390523;0.200371;0.393305;0.24459;0.377314;0.262103;0.330584;0.21744;0.390452;0.219529;0.38595;0.260914;0.367034;0.274322;0.334731;0.234329;0.380221;0.2413;0.377958;0.270995;0.359309;0.282899
0.407976;0.307782;0.303157;0.490546;0.30178;0.483005;0.302392;0.475829;0.303704;0.469856;0.304642;0.465096;0.306922;0.472232;0.308299;0.463324;0.309939;0.457572;0.311916;0.453085;0.309293;0.47518;0.308134;0.469909;0.306747;0.471598;0.305781;0.473731;0.310424;0.479416;0.309929;0.47575;0.308816;0.476838;0.308014;0.478296;0.3111;0.484015;0.311429;0.48175;0.310748;0.481354;0.310079;0.481372;0.305186;0.347908;0.356708;0.314281;0.378902;0.268727;0.388293;0.233754;0.398036;0.210357;0.353875;0.203406;0.353691;0.145462;0.359513;0.11019;0.364545;0.0821578;0.342644;0.200716;0.395206;0.193337;0.400361;0.235219;0.388255;0.255745;0.338232;0.208297;0.392763;0.213432;0.387656;0.251559;0.370363;0.26463;0.34076;0.221682;0.381574;0.234304;0.378214;0.263407;0.3612;0.274382
0.40905;0.308762;0.308644;0.340228;0.361311;0.312613;0.383348;0.271577;0.392655;0.238428;0.402783;0.218143;0.361831;0.20494;0.362264;0.147104;0.368381;0.115343;0.372525;0.0884258;0.350551;0.201055;0.399544;0.190983;0.404481;0.231431;0.392344;0.25119;0.345318;0.205709;0.397037;0.210632;0.393032;0.248651;0.37655;0.26367;0.347166;0.216309;0.385121;0.227739;0.382696;0.256256;0.367301;0.268487
0.395569;0.304427;0.313997;0.331035;0.36451;0.311548;0.384136;0.278103;0.392869;0.252066;0.404576;0.23598;0.362237;0.206005;0.366205;0.150735;0.373213;0.120985;0.378;0.096971;0.353949;0.201122;0.404685;0.193907;0.407335;0.235922;0.393038;0.255601;0.351375;0.203649;0.402859;0.213408;0.398615;0.255302;0.380661;0.272276;0.353309;0.212048;0.388493;0.222622;0.387961;0.253816;0.373489;0.268451;0.330517;0.300054;0.366302;0.292567;0.384914;0.264869;0.39217;0.237781;0.395707;0.221137;0.360128;0.198373;0.369068;0.156827;0.372802;0.1263;0.37434;0.103097;0.351669;0.192307;0.400938;0.195971;0.402357;0.229116;0.39044;0.243862;0.349119;0.197153;0.400674;0.210263;0.397448;0.242293;0.383248;0.253241;0.350818;0.209577;0.390837;0.224747;0.389655;0.250071;0.376107;0.259632
0.395677;0.304879;0.337568;0.307269;0.374765;0.306697;0.39359;0.276776;0.39857;0.246748;0.397213;0.229114;0.367385;0.20745;0.37487;0.163406;0.381111;0.136305;0.384794;0.11682;0.358779;0.198194;0.408608;0.199098;0.408327;0.234441;0.393334;0.247646;0.355842;0.200125;0.406643;0.211945;0.402942;0.2472;0.387936;0.258871;0.357842;0.210518;0.398336;0.22603;0.396687;0.253361;0.382725;0.263905
0.391269;0.305898;0.338342;0.306015;0.375439;0.307702;0.393248;0.279625;0.398566;0.254025;0.39953;0.240909;0.370886;0.209823;0.378945;0.165562;0.38646;0.140645;0.391038;0.123696;0.363737;0.200622;0.413337;0.20479;0.413644;0.240054;0.398995;0.254204;0.361407;0.202006;0.411938;0.218747;0.407641;0.251534;0.392491;0.262802;0.363136;0.21169;0.403286;0.22896;0.401638;0.254996;0.388503;0.26522
0.394897;0.318237;0.333643;0.305216;0.374212;0.300758;0.394102;0.27136;0.404969;0.245966;0.412234;0.229837;0.371001;0.207944;0.381587;0.169576;0.385237;0.145267;0.385467;0.12558;0.363566;0.199875;0.411633;0.204846;0.409905;0.236035;0.395223;0.246783;0.362508;0.203004;0.4123;0.218899;0.408076;0.25102;0.393806;0.261288;0.366015;0.21257;0.406431;0.231174;0.404564;0.257628;0.39111;0.26768
0.39564;0.318267;0.338796;0.305617;0.377479;0.302947;0.395493;0.273574;0.403856;0.245992;0.407883;0.23237;0.371026;0.208509;0.379706;0.166343;0.38592;0.142359;0.388474;0.125059;0.363748;0.19886;0.412964;0.199916;0.412901;0.233169;0.398337;0.246376;0.361406;0.19976;0.412419;0.214486;0.408562;0.248668;0.393515;0.260447;0.363226;0.208509;0.403567;0.226462;0.402461;0.253131;0.389566;0.264086;0.345555;0.359578;0.39167;0.336385;0.413386;0.303659;0.427742;0.283852;0.438821;0.266803;0.403063;0.242728;0.427784;0.254967;0.430256;0.274825;0.426272;0.283125;0.392136;0.238432;0.42421;0.254074;0.419096;0.277581;0.409881;0.287511;0.381773;0.237043;0.41775;0.254539;0.408258;0.283044;0.393467;0.293478;0.3716;0.238616;0.403764;0.253506;0.396653;0.277537;0.381805;0.283245
0.394994;0.316314;0.33575;0.325499;0.379966;0.316954;0.401766;0.285379;0.413187;0.258952;0.423607;0.233462;0.389955;0.23734;0.413153;0.241811;0.414129;0.259531;0.40927;0.26686;0.383171;0.233085;0.415895;0.245683;0.408518;0.268251;0.395441;0.275429;0.377462;0.230844;0.413788;0.245644;0.402781;0.270731;0.386433;0.280461;0.373198;0.22953;0.40508;0.246075;0.39727;0.265656;0.382834;0.271826
0.396563;0.303218;0.329207;0.32281;0.370341;0.312308;0.39532;0.280162;0.412525;0.255568;0.423179;0.227748;0.379504;0.228082;0.404456;0.2297;0.407726;0.246417;0.40444;0.254762;0.374773;0.225067;0.408987;0.23706;0.404488;0.25893;0.394301;0.265837;0.372361;0.225549;0.411887;0.240645;0.403725;0.263653;0.388642;0.273194;0.373807;0.227977;0.407178;0.246131;0.400051;0.263056;0.386062;0.267763
0.39454;0.307761;0.324936;0.358061;0.371344;0.323761;0.393666;0.287364;0.408815;0.261737;0.420211;0.233432;0.371717;0.228478;0.398621;0.227662;0.409578;0.236332;0.411124;0.243203;0.365035;0.223517;0.401169;0.226626;0.405836;0.248017;0.40225;0.259348;0.361152;0.224056;0.405389;0.233412;0.402004;0.261538;0.38872;0.276727;0.359455;0.229895;0.399745;0.241398;0.396212;0.266715;0.381295;0.279417
0.394121;0.310698;0.315093;0.34984;0.363457;0.32034;0.385489;0.280568;0.402206;0.255701;0.412473;0.236374;0.371753;0.20735;0.405729;0.218533;0.406508;0.241692;0.399344;0.250876;0.364582;0.2046;0.40998;0.22561;0.404485;0.260576;0.391873;0.265393;0.359563;0.209703;0.408991;0.231976;0.399767;0.266118;0.383237;0.272003;0.358673;0.21909;0.401235;0.243594;0.393245;0.26895;0.376249;0.271441
0.39334;0.30846;0.315134;0.343819;0.363353;0.313864;0.386876;0.27424;0.404142;0.250498;0.414815;0.228566;0.37322;0.204032;0.405134;0.211014;0.406102;0.231639;0.400863;0.240769;0.367334;0.200262;0.414608;0.225351;0.405021;0.261898;0.388654;0.264936;0.363228;0.204133;0.41387;0.232703;0.400439;0.267372;0.381308;0.270226;0.362554;0.213432;0.405907;0.245293;0.394551;0.271107;0.373945;0.269169
0.39616;0.307281;0.319391;0.336105;0.36788;0.311348;0.390777;0.272496;0.407378;0.24773;0.417078;0.225195;0.372397;0.208132;0.392715;0.206;0.396715;0.210181;0.395882;0.209554;0.365486;0.203896;0.40966;0.223385;0.403803;0.255429;0.389918;0.260414;0.36123;0.207118;0.410213;0.231564;0.400203;0.265458;0.383048;0.272622;0.360235;0.215478;0.399837;0.241601;0.392282;0.266775;0.375522;0.270391
