face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12;landmark_x_13;landmark_y_13;landmark_x_14;landmark_y_14;landmark_x_15;landmark_y_15;landmark_x_16;landmark_y_16;landmark_x_17;landmark_y_17;landmark_x_18;landmark_y_18;landmark_x_19;landmark_y_19;landmark_x_20;landmark_y_20;landmark_x_21;landmark_y_21;landmark_x_22;landmark_y_22;landmark_x_23;landmark_y_23;landmark_x_24;landmark_y_24;landmark_x_25;landmark_y_25;landmark_x_26;landmark_y_26;landmark_x_27;landmark_y_27;landmark_x_28;landmark_y_28;landmark_x_29;landmark_y_29;landmark_x_30;landmark_y_30;landmark_x_31;landmark_y_31;landmark_x_32;landmark_y_32;landmark_x_33;landmark_y_33;landmark_x_34;landmark_y_34;landmark_x_35;landmark_y_35;landmark_x_36;landmark_y_36;landmark_x_37;landmark_y_37;landmark_x_38;landmark_y_38;landmark_x_39;landmark_y_39;landmark_x_40;landmark_y_40;landmark_x_41;landmark_y_41;landmark_x_42;landmark_y_42
0.466476;0.27509;0.315745;0.479955;0.34006;0.475568;0.360152;0.46121;0.375542;0.446227;0.389946;0.431652;0.34669;0.405115;0.356124;0.372344;0.363289;0.355698;0.370049;0.342103;0.333761;0.400006;0.339932;0.364426;0.347708;0.343829;0.3547;0.327135;0.32026;0.402971;0.321631;0.367909;0.327043;0.347326;0.332224;0.330683;0.306474;0.412726;0.302869;0.38585;0.302877;0.367593;0.303662;0.353016;0.299181;0.464634;0.335963;0.461027;0.362358;0.444627;0.377723;0.424689;0.382894;0.411265;0.345976;0.37636;0.355587;0.327461;0.356078;0.339897;0.356111;0.357974;0.324422;0.36949;0.334327;0.315758;0.334126;0.333641;0.334686;0.356206;0.304256;0.370956;0.310031;0.325829;0.308743;0.341326;0.310242;0.361944;0.284395;0.380704;0.282465;0.350393;0.283342;0.356189;0.287004;0.369146
0.469816;0.27471;0.2942;0.462266;0.322657;0.452031;0.345717;0.426009;0.361307;0.404519;0.365881;0.387885;0.320332;0.378124;0.327018;0.337668;0.333092;0.336538;0.335213;0.341816;0.303158;0.374146;0.302717;0.327759;0.308873;0.312496;0.313091;0.305745;0.287127;0.380474;0.28347;0.338445;0.287216;0.321678;0.29136;0.310378;0.27287;0.394181;0.266703;0.36977;0.264992;0.354722;0.264484;0.343785
0.468664;0.273827;0.288918;0.462323;0.31485;0.435328;0.327091;0.414693;0.338461;0.389401;0.34888;0.366554;0.299647;0.374845;0.295992;0.338732;0.295463;0.322285;0.293187;0.311109;0.287393;0.378797;0.281047;0.343072;0.278427;0.326447;0.274842;0.316032;0.278497;0.391648;0.272423;0.360659;0.269568;0.346216;0.266724;0.338476;0.271082;0.408034;0.266434;0.389291;0.262937;0.376243;0.258872;0.368445;0.269419;0.442702;0.298482;0.419243;0.315564;0.398001;0.323955;0.380273;0.322176;0.370468;0.277665;0.342103;0.262435;0.296622;0.263893;0.306072;0.269367;0.325405;0.257078;0.353383;0.235987;0.299483;0.23854;0.31544;0.247986;0.339743;0.240751;0.368232;0.219988;0.324447;0.220528;0.33737;0.229912;0.357418;0.227757;0.386968;0.204994;0.36199;0.200303;0.36247;0.20432;0.370028
0.469079;0.273642;0.270928;0.461585;0.297212;0.4407;0.312679;0.417139;0.321644;0.39314;0.321662;0.37286;0.273889;0.36085;0.263013;0.319312;0.261671;0.319482;0.262987;0.332719;0.254607;0.370055;0.237761;0.319126;0.239837;0.328111;0.245581;0.344966;0.239132;0.382862;0.222268;0.338109;0.223629;0.345868;0.229729;0.360163;0.225718;0.399193;0.206235;0.372306;0.201316;0.367756;0.20233;0.370845
0.474525;0.280276;0.273736;0.456141;0.306165;0.436464;0.324127;0.415763;0.333003;0.398665;0.33399;0.383583;0.287382;0.349267;0.275604;0.303945;0.277643;0.307668;0.282034;0.32317;0.266724;0.3583;0.251269;0.305402;0.255845;0.32093;0.26433;0.342071;0.249991;0.37191;0.236703;0.330764;0.240836;0.345404;0.249264;0.363903;0.235561;0.389761;0.216513;0.36291;0.210508;0.356253;0.211756;0.354994
0.474423;0.279922;0.296835;0.463466;0.330183;0.45156;0.353783;0.430257;0.365916;0.41038;0.364914;0.394073;0.326765;0.362588;0.321629;0.310112;0.32249;0.315649;0.324735;0.334313;0.304773;0.365132;0.296408;0.30468;0.295694;0.317086;0.2998;0.341172;0.285733;0.374121;0.276533;0.323896;0.274124;0.33363;0.278672;0.35284;0.268785;0.389493;0.253434;0.357034;0.247872;0.35304;0.249429;0.357684
0.47314;0.28235;0.309942;0.475822;0.339953;0.474138;0.364774;0.456446;0.380054;0.435648;0.387267;0.413524;0.348992;0.388811;0.359977;0.341929;0.364044;0.343513;0.365736;0.35687;0.330021;0.381475;0.339334;0.326458;0.343411;0.329123;0.346029;0.342517;0.311997;0.383208;0.317058;0.33508;0.320159;0.337278;0.322691;0.349321;0.294011;0.391579;0.288025;0.357106;0.288449;0.350115;0.290767;0.352485
0.468172;0.280959;0.309477;0.47463;0.338368;0.476465;0.363192;0.461493;0.379883;0.441685;0.393392;0.422564;0.350055;0.405815;0.364038;0.358974;0.370172;0.343237;0.373322;0.339545;0.332601;0.397977;0.345054;0.346796;0.351857;0.329872;0.355008;0.32618;0.314966;0.397584;0.323813;0.349361;0.330646;0.33214;0.334895;0.327113;0.297011;0.402982;0.295815;0.365968;0.298781;0.34951;0.301636;0.342581
0.467189;0.280064;0.283843;0.466534;0.321761;0.462022;0.348255;0.444108;0.363197;0.420163;0.36935;0.399732;0.331329;0.375338;0.340688;0.322503;0.346305;0.330791;0.348808;0.348619;0.310198;0.367652;0.319881;0.310257;0.323997;0.322001;0.326489;0.34315;0.291;0.368318;0.296978;0.321335;0.298435;0.330214;0.301915;0.347757;0.272636;0.376637;0.27281;0.345342;0.275682;0.345801;0.280576;0.355397
0.464118;0.275623;0.278598;0.448759;0.306964;0.441844;0.328367;0.417981;0.336633;0.402077;0.335783;0.393558;0.302154;0.353296;0.299823;0.306624;0.304103;0.320775;0.308177;0.340746;0.278778;0.355278;0.272842;0.302868;0.275807;0.325377;0.281456;0.349567;0.258763;0.365205;0.25087;0.322885;0.253318;0.342758;0.259709;0.363422;0.241056;0.382442;0.228178;0.355711;0.227753;0.362194;0.23242;0.372694
