nose_x;nose_y;nose_z;right_eye_inner_x;right_eye_inner_y;right_eye_inner_z;right_eye_x;right_eye_y;right_eye_z;right_eye_outer_x;right_eye_outer_y;right_eye_outer_z;left_eye_inner_x;left_eye_inner_y;left_eye_inner_z;left_eye_x;left_eye_y;left_eye_z;left_eye_outer_x;left_eye_outer_y;left_eye_outer_z;right_ear_x;right_ear_y;right_ear_z;left_ear_x;left_ear_y;left_ear_z;mouth_right_x;mouth_right_y;mouth_right_z;mouth_left_x;mouth_left_y;mouth_left_z;right_shoulder_x;right_shoulder_y;right_shoulder_z;left_shoulder_x;left_shoulder_y;left_shoulder_z;right_elbow_x;right_elbow_y;right_elbow_z;left_elbow_x;left_elbow_y;left_elbow_z;right_wrist_x;right_wrist_y;right_wrist_z;left_wrist_x;left_wrist_y;left_wrist_z;right_pinky_1_x;right_pinky_1_y;right_pinky_1_z;left_pinky_1_x;left_pinky_1_y;left_pinky_1_z;right_index_1_x;right_index_1_y;right_index_1_z;left_index_1_x;left_index_1_y;left_index_1_z;right_thumb_2_x;right_thumb_2_y;right_thumb_2_z;left_thumb_2_x;left_thumb_2_y;left_thumb_2_z;right_hip_x;right_hip_y;right_hip_z;left_hip_x;left_hip_y;left_hip_z
0.527742;0.189281;0.000500502;0.54701;0.142648;0.00278279;0.562374;0.141817;-0.00629298;0.577738;0.140985;0.00625627;0.507745;0.144773;-0.00386387;0.492397;0.146212;0.00262763;0.477033;0.147043;0.0126861;0.599133;0.173868;0.0056223;0.459969;0.180183;0.00497165;0.559127;0.244114;-0.00125292;0.500641;0.246671;0.00441109;0.692847;0.449629;-0.0926796;0.375306;0.450401;0.102022;0.708199;0.831752;-0.134321;0.327942;0.820722;0.190164;0.72292;1.12638;0.157598;0.323945;1.1346;-0.155783;0.742362;1.21407;-0.00993663;0.304086;1.23901;-0.0053487;0.721714;1.20911;-0.00533201;0.339606;1.24073;0.00620622;0.701367;1.18347;0.00341676;0.361381;1.20794;-0.00071822;0.653144;0.946579;0.348082;0.433911;0.947501;0.577432
0.525567;0.182017;0.000492936;0.543189;0.133923;0.00267415;0.558588;0.132801;-0.00633166;0.574832;0.131042;0.00657248;0.504718;0.13825;-0.00401038;0.489758;0.139966;0.00281128;0.474369;0.141697;0.0129978;0.59762;0.162563;0.00566605;0.45993;0.175068;0.00523123;0.55856;0.235125;-0.00136801;0.499972;0.240122;0.004191;0.695699;0.449211;-0.0843953;0.377515;0.449456;0.0947775;0.707212;0.836192;-0.112706;0.325798;0.819663;0.199081;0.716485;1.1392;0.153378;0.312547;1.13316;-0.146314;0.735109;1.22994;-0.00976674;0.28855;1.23629;-0.00535164;0.712772;1.22581;-0.00517437;0.324604;1.24118;0.00612428;0.691786;1.19971;0.00355215;0.348071;1.20994;-0.00053391;0.650031;0.952601;0.350853;0.432439;0.950105;0.559139
0.528139;0.182473;0.000730824;0.545812;0.135074;0.00269145;0.561289;0.134204;-0.00647493;0.576766;0.133333;0.0066295;0.508422;0.138758;-0.00424718;0.493374;0.139621;0.00307786;0.478762;0.141089;0.0129969;0.599383;0.163542;0.00508049;0.464828;0.17252;0.00512753;0.559543;0.235169;-0.00160361;0.502795;0.238564;0.00456639;0.694662;0.450687;-0.0826856;0.379334;0.444946;0.0928466;0.709049;0.838284;-0.123222;0.33128;0.8238;0.183543;0.718437;1.14155;0.160425;0.333909;1.14186;-0.126233;0.735548;1.23424;-0.0100467;0.314135;1.2474;-0.00539298;0.711414;1.22853;-0.00531905;0.352431;1.24921;0.00562146;0.691408;1.20195;0.00366252;0.373252;1.21828;-0.000763585;0.6413;0.96788;0.325366;0.424006;0.958054;0.536757
0.528127;0.181745;0.000677279;0.544901;0.137185;0.00259104;0.559598;0.135584;-0.0065923;0.574284;0.135212;0.00668676;0.508594;0.140885;-0.00391017;0.494329;0.142493;0.00342098;0.480065;0.1441;0.0129687;0.59563;0.16566;0.00474349;0.465981;0.176421;0.00550595;0.558797;0.233845;-0.00138071;0.503917;0.237854;0.00410247;0.688295;0.453411;-0.0801062;0.383457;0.445929;0.0899305;0.713701;0.833414;-0.137217;0.339382;0.819872;0.169497;0.728431;1.14568;0.196811;0.330693;1.14403;-0.0656936;0.746679;1.23811;-0.0100268;0.307428;1.24315;-0.00538787;0.721654;1.23524;-0.00539799;0.340186;1.25106;0.00558017;0.700284;1.20786;0.00357954;0.361585;1.22193;-0.001099;0.630676;0.952431;0.333164;0.420886;0.940373;0.535481
0.525686;0.179232;0.000778681;0.542906;0.13681;0.00230395;0.557626;0.136129;-0.00669226;0.571481;0.135416;0.00654362;0.506938;0.14039;-0.00388158;0.49306;0.142334;0.00372956;0.479182;0.144277;0.013067;0.594245;0.16764;0.0044221;0.466455;0.177638;0.00572271;0.555846;0.232649;-0.00143068;0.502143;0.236183;0.00346944;0.685766;0.458967;-0.0871852;0.38573;0.450236;0.0966983;0.719529;0.833036;-0.152858;0.336701;0.810144;0.167344;0.738841;1.14628;0.19491;0.324139;1.11604;-0.0692942;0.75707;1.23678;-0.0101279;0.30119;1.21116;-0.00568555;0.73284;1.2371;-0.00518895;0.33138;1.21598;0.00550313;0.710839;1.21044;0.00345086;0.352195;1.18968;-0.000988975;0.628102;0.958818;0.313932;0.420319;0.943685;0.539219
0.525635;0.179518;0.000638614;0.542109;0.13836;0.002546;0.555978;0.137733;-0.00677243;0.570713;0.137143;0.0064377;0.506977;0.141141;-0.00409118;0.493527;0.142403;0.00382069;0.479645;0.143645;0.0131391;0.589976;0.167541;0.00457469;0.465965;0.175687;0.00556874;0.553952;0.231863;-0.00158491;0.501503;0.234505;0.00375983;0.681633;0.455419;-0.0835278;0.38206;0.452841;0.0923458;0.716798;0.833209;-0.143901;0.335153;0.821514;0.169111;0.736783;1.15184;0.210226;0.324204;1.12894;-0.0773065;0.756425;1.24506;-0.0100758;0.302239;1.22405;-0.00574794;0.731256;1.24766;-0.00530163;0.332466;1.22783;0.00555184;0.708479;1.21957;0.00374293;0.352515;1.20161;-0.00120453;0.632558;0.965018;0.294944;0.424026;0.957167;0.50939
0.524145;0.186714;0.000784153;0.541749;0.147483;0.00256078;0.554755;0.147657;-0.00692697;0.568629;0.147843;0.00625968;0.507486;0.148875;-0.00414263;0.494475;0.149317;0.0040173;0.48146;0.150377;0.0131087;0.587505;0.178312;0.00445087;0.467383;0.181021;0.00555512;0.550683;0.238869;-0.00168009;0.500383;0.239429;0.00419683;0.679321;0.456422;-0.0934345;0.380195;0.448719;0.100805;0.721103;0.825744;-0.168767;0.328829;0.806928;0.155977;0.742476;1.13436;0.202586;0.325546;1.10658;-0.0996129;0.761807;1.22712;-0.00993148;0.306259;1.20376;-0.0057482;0.735794;1.22677;-0.00526382;0.340067;1.20544;0.00528753;0.715155;1.20059;0.00341268;0.358023;1.17855;-0.00125922;0.63424;0.978747;0.25017;0.422716;0.968516;0.491669
0.524928;0.188676;0.000924511;0.542376;0.152409;0.00266686;0.55538;0.152488;-0.00709131;0.569249;0.153189;0.00601102;0.508997;0.152822;-0.00414845;0.496425;0.153362;0.00403331;0.483419;0.1539;0.0131802;0.588227;0.184746;0.00454805;0.469887;0.185259;0.00532356;0.551643;0.241858;-0.00155101;0.501361;0.241551;0.00410104;0.677542;0.466412;-0.0926543;0.381099;0.448579;0.0997524;0.716311;0.835314;-0.154532;0.327147;0.803352;0.145213;0.743144;1.13756;0.224104;0.325804;1.10543;-0.080463;0.761949;1.22645;-0.0100646;0.306439;1.20272;-0.0057401;0.742013;1.2251;-0.00521858;0.341972;1.20663;0.00525583;0.721285;1.19908;0.00338141;0.359829;1.17838;-0.00147566;0.631777;0.981525;0.241877;0.421586;0.966683;0.48462
0.52198;0.197878;0.00081331;0.539464;0.161157;0.00277015;0.552436;0.16129;-0.00693214;0.56454;0.162029;0.00638824;0.506598;0.161434;-0.00416874;0.494488;0.161925;0.00395253;0.481942;0.163026;0.0135602;0.584281;0.191752;0.00454035;0.469685;0.192421;0.0051991;0.547662;0.249802;-0.00169334;0.499666;0.249309;0.00423968;0.676263;0.471909;-0.0879963;0.379678;0.460254;0.0948068;0.715036;0.84131;-0.128319;0.322082;0.817596;0.157615;0.740272;1.15153;0.224207;0.321762;1.13616;-0.0754022;0.760559;1.24399;-0.0100401;0.301347;1.23928;-0.00549977;0.737203;1.24498;-0.00515519;0.340665;1.24583;0.00522951;0.716591;1.21648;0.00367552;0.358988;1.21404;-0.0018006;0.633898;0.980698;0.250368;0.425504;0.973639;0.479115
0.519368;0.204458;0.00115554;0.537015;0.168163;0.00269402;0.549107;0.168123;-0.00715257;0.562063;0.168694;0.00636983;0.504628;0.169498;-0.0044771;0.492537;0.170152;0.00404187;0.480447;0.17142;0.0138193;0.58284;0.198107;0.00421057;0.470131;0.200935;0.00526321;0.546658;0.255346;-0.00181513;0.498724;0.256733;0.00453108;0.678307;0.479707;-0.0893936;0.379015;0.469638;0.0959254;0.722962;0.851761;-0.131067;0.318712;0.830981;0.149529;0.743331;1.16125;0.207397;0.334771;1.1454;-0.090959;0.760757;1.25455;-0.0102565;0.321128;1.25354;-0.00552974;0.736572;1.2534;-0.00518224;0.363448;1.25217;0.00483136;0.716658;1.22398;0.00373823;0.37937;1.21772;-0.00169199;0.629938;1.0093;0.2237;0.419176;0.998939;0.460355
