nose_x;nose_y;nose_z;right_eye_inner_x;right_eye_inner_y;right_eye_inner_z;right_eye_x;right_eye_y;right_eye_z;right_eye_outer_x;right_eye_outer_y;right_eye_outer_z;left_eye_inner_x;left_eye_inner_y;left_eye_inner_z;left_eye_x;left_eye_y;left_eye_z;left_eye_outer_x;left_eye_outer_y;left_eye_outer_z;right_ear_x;right_ear_y;right_ear_z;left_ear_x;left_ear_y;left_ear_z;mouth_right_x;mouth_right_y;mouth_right_z;mouth_left_x;mouth_left_y;mouth_left_z;right_shoulder_x;right_shoulder_y;right_shoulder_z;left_shoulder_x;left_shoulder_y;left_shoulder_z;right_elbow_x;right_elbow_y;right_elbow_z;left_elbow_x;left_elbow_y;left_elbow_z;right_wrist_x;right_wrist_y;right_wrist_z;left_wrist_x;left_wrist_y;left_wrist_z;right_pinky_1_x;right_pinky_1_y;right_pinky_1_z;left_pinky_1_x;left_pinky_1_y;left_pinky_1_z;right_index_1_x;right_index_1_y;right_index_1_z;left_index_1_x;left_index_1_y;left_index_1_z;right_thumb_2_x;right_thumb_2_y;right_thumb_2_z;left_thumb_2_x;left_thumb_2_y;left_thumb_2_z;right_hip_x;right_hip_y;right_hip_z;left_hip_x;left_hip_y;left_hip_z
0.512087;0.354361;0.00202979;0.54395;0.301452;-9.04165e-05;0.561298;0.303101;-0.00836756;0.579109;0.305503;0.00555379;0.498348;0.297115;-0.00420319;0.482487;0.295606;0.00550334;0.46613;0.29405;0.0147092;0.612414;0.338411;0.00297483;0.453932;0.320506;0.00731191;0.546841;0.41998;-0.000913504;0.483461;0.412536;0.00677245;0.715506;0.623668;-0.150399;0.347127;0.580136;0.161328;0.784043;1.07204;-0.615008;0.196023;0.966551;-0.0591784;0.674608;1.0064;0.0558562;0.155156;0.89327;-0.470695;0.643412;1.01335;-0.00992775;0.128324;0.892135;-0.00653182;0.621347;0.953186;-0.00605833;0.161079;0.841434;0.00732356;0.617909;0.962773;0.00304081;0.18662;0.859442;0.0021113;0.622362;1.24927;0.38053;0.350606;1.20501;0.698963
0.51383;0.349767;0.00199443;0.545393;0.296986;-0.000253169;0.563164;0.298811;-0.00832558;0.580936;0.300637;0.00548081;0.5003;0.294802;-0.0038903;0.484005;0.293187;0.00582868;0.468154;0.292343;0.0148577;0.615391;0.333834;0.00269982;0.457713;0.320555;0.00779992;0.550004;0.415031;-0.00074163;0.487287;0.408922;0.00648576;0.721292;0.60916;-0.13828;0.357347;0.5877;0.147928;0.805652;1.0773;-0.71886;0.189028;0.972449;-0.071181;0.707607;0.944524;0.0582559;0.140205;0.889118;-0.448236;0.676103;0.925891;-0.00986392;0.122188;0.883722;-0.00616108;0.663806;0.860494;-0.00615335;0.146024;0.820646;0.00808594;0.657699;0.876595;0.00324674;0.170932;0.834096;0.00170164;0.652037;1.22512;0.392083;0.384038;1.21097;0.68027
0.50846;0.353229;0.000994023;0.540229;0.298572;0.000366156;0.558382;0.300443;-0.00867441;0.576043;0.302282;0.00595454;0.495996;0.29642;-0.00570867;0.479808;0.294676;0.00539366;0.463598;0.29363;0.0150208;0.611458;0.333969;0.00266802;0.453887;0.320307;0.00714928;0.545351;0.415814;-0.00215516;0.481536;0.410298;0.00603521;0.722875;0.60648;-0.150592;0.351241;0.575512;0.162148;0.794741;1.06966;-0.412807;0.211164;1.00122;-0.0496647;0.68945;1.19168;0.086237;0.209197;0.985692;-0.38527;0.653686;1.26358;-0.0113636;0.208396;1.01084;-0.00647316;0.632201;1.19639;-0.00591996;0.231165;0.945104;0.00686116;0.633762;1.17829;0.00291772;0.250681;0.950563;0.00233956;0.638142;1.22618;0.361421;0.368548;1.19059;0.714483
0.500158;0.354729;0.00159019;0.534155;0.295514;-0.00080752;0.55277;0.296081;-0.00680037;0.57086;0.297292;0.00552362;0.487583;0.294788;-0.00467501;0.471444;0.293784;0.00470942;0.454782;0.293422;0.0149921;0.610509;0.327292;0.00250188;0.448039;0.319227;0.00623845;0.540057;0.417552;-0.00161217;0.475015;0.413483;0.0059594;0.724817;0.619162;-0.158652;0.35439;0.581487;0.170518;0.777089;1.10336;-0.691367;0.222115;0.954112;-0.0357793;0.642676;0.952415;0.0797543;0.187528;0.883476;-0.408068;0.597136;0.922492;-0.00960231;0.168769;0.885684;-0.00545482;0.591899;0.853556;-0.00603585;0.190839;0.829397;0.00770632;0.591861;0.87309;0.0037748;0.213826;0.840195;0.00198392;0.646526;1.23612;0.400728;0.378299;1.20504;0.741274
0.505257;0.35398;0.000456204;0.538417;0.298394;-0.000420213;0.555958;0.299895;-0.00686069;0.574474;0.301479;0.00538483;0.493988;0.29668;-0.00656323;0.477908;0.295305;0.00386891;0.461829;0.293929;0.0149189;0.611191;0.335222;0.00345514;0.45286;0.320982;0.00466024;0.542692;0.416996;-0.00328352;0.479348;0.411577;0.00740604;0.725621;0.612779;-0.168043;0.356053;0.574905;0.180003;0.773344;1.08007;-0.556483;0.225398;0.94695;-0.0329496;0.569119;1.09876;0.0789571;0.23493;0.929683;-0.421999;0.510428;1.14521;-0.00976286;0.223038;0.956485;-0.00517126;0.482778;1.07051;-0.00600263;0.257484;0.905183;0.00729926;0.496169;1.06609;0.00318246;0.276194;0.913738;0.00242355;0.640773;1.23147;0.387829;0.370071;1.19162;0.760038
0.50588;0.346811;0.000311306;0.537953;0.295558;-0.000286848;0.55496;0.296748;-0.00699453;0.572453;0.297991;0.00517846;0.494613;0.294226;-0.00666779;0.479061;0.293197;0.00391709;0.463508;0.292168;0.0155772;0.607639;0.332413;0.00391329;0.455096;0.321067;0.00466935;0.542352;0.411205;-0.00364544;0.481186;0.405818;0.00702113;0.723783;0.616529;-0.162307;0.359698;0.584527;0.172398;0.778087;1.06792;-0.529107;0.194257;0.89781;-0.0144982;0.568447;1.10159;0.0798767;0.197996;0.882962;-0.484853;0.50926;1.14915;-0.00978702;0.188911;0.915255;-0.00515187;0.47984;1.08068;-0.00563058;0.227886;0.862685;0.00743145;0.494203;1.07672;0.00349537;0.244402;0.872839;0.00260443;0.653104;1.23029;0.37519;0.387258;1.20362;0.719741
0.509018;0.354301;0.000338904;0.540279;0.300364;-0.000879919;0.557226;0.301423;-0.00622901;0.574658;0.302513;0.00515361;0.497162;0.29836;-0.00661525;0.481688;0.296703;0.00292707;0.466193;0.295735;0.0148057;0.608693;0.331549;0.00344773;0.457216;0.319324;0.00291192;0.544031;0.414449;-0.00342312;0.483546;0.409289;0.00882286;0.721684;0.600121;-0.162977;0.362525;0.557667;0.173034;0.76859;1.06052;-0.659662;0.221742;0.874549;-0.0444399;0.495244;1.01998;0.0943932;0.253419;0.901369;-0.443975;0.422202;1.0444;-0.00827001;0.237531;0.944536;-0.00405548;0.391402;0.973472;-0.00620629;0.284851;0.904713;0.00702042;0.412053;0.980282;0.00273016;0.29784;0.908285;0.00212998;0.64643;1.21435;0.407139;0.380347;1.17426;0.752722
0.502733;0.348218;0.000367882;0.534171;0.292584;-0.000451963;0.551562;0.292753;-0.00654557;0.568441;0.293563;0.00569393;0.491115;0.293575;-0.00707691;0.476162;0.292936;0.00369861;0.460697;0.292938;0.0155255;0.605783;0.323683;0.0043298;0.455704;0.318614;0.00419791;0.540679;0.408634;-0.00336323;0.480383;0.406033;0.0081245;0.72748;0.612165;-0.161586;0.363835;0.573024;0.1728;0.7629;1.10469;-0.599555;0.203313;0.927192;-0.0370501;0.496018;1.06314;0.158692;0.194766;0.90169;-0.426152;0.417069;1.08913;-0.00881033;0.179303;0.923687;-0.00407732;0.393053;1.00864;-0.00606323;0.214561;0.869079;0.00754418;0.415799;1.00791;0.00369295;0.234059;0.876308;0.00256999;0.641715;1.22316;0.408305;0.377782;1.18049;0.728341
0.504676;0.350383;0.000331636;0.537468;0.297216;-0.000517025;0.555211;0.298516;-0.00637492;0.572475;0.299763;0.00524618;0.494213;0.295801;-0.00665992;0.478863;0.294768;0.00321746;0.463035;0.293682;0.0152623;0.608218;0.332522;0.00458244;0.455824;0.319581;0.00388495;0.541155;0.413354;-0.00375933;0.47983;0.407863;0.00887239;0.72407;0.605695;-0.175918;0.365576;0.575859;0.184558;0.757266;1.06752;-0.694071;0.202925;0.91374;-0.0612292;0.463603;1.0059;0.149878;0.201232;0.883421;-0.494394;0.382588;1.0256;-0.00835489;0.184564;0.906208;-0.00398245;0.354846;0.952649;-0.00596992;0.224572;0.853163;0.0076199;0.379981;0.95957;0.00372183;0.242858;0.862057;0.00285934;0.650765;1.21721;0.409435;0.387076;1.17949;0.75215
0.506735;0.349178;0.00056538;0.536602;0.294995;0.00072505;0.553813;0.295661;-0.00865765;0.570997;0.297006;0.00521775;0.493561;0.29367;-0.00441099;0.477782;0.293116;0.00463136;0.461552;0.291846;0.0150668;0.604395;0.324815;0.0022914;0.451511;0.316256;0.00724957;0.542743;0.408515;-0.0025902;0.481138;0.404375;0.00447822;0.726163;0.593109;-0.150235;0.35452;0.570834;0.159558;0.7901;1.01963;-0.252424;0.226428;0.911503;0.0117875;0.721539;1.20765;0.00791813;0.17443;0.857043;-0.589945;0.704653;1.29758;-0.0102039;0.159374;0.874932;-0.00773138;0.6787;1.2506;-0.00525883;0.18258;0.80729;0.00674161;0.672113;1.22285;0.00298984;0.206342;0.811873;0.00301225;0.668338;1.19668;0.313617;0.402189;1.18266;0.656398
