face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.57829;0.274857;0.441864;0.593008;0.481541;0.580479;0.506178;0.537963;0.503622;0.464858;0.480258;0.452359;0.530229;0.405523;0.453524;0.449368;0.476175;0.503656;0.43131;0.46525;0.456458;0.517229;0.413561;0.490898;0.436467;0.537608
0.579029;0.27509;0.449288;0.595239;0.487048;0.581739;0.511669;0.540145;0.506701;0.469338;0.485059;0.451402;0.526775;0.409383;0.457646;0.451151;0.482458;0.497777;0.434853;0.469672;0.459756;0.517488;0.41666;0.497754;0.437039;0.53952
0.581623;0.273131;0.447912;0.599907;0.487542;0.59277;0.514832;0.548656;0.507294;0.470196;0.490244;0.456525;0.520078;0.422339;0.460435;0.454394;0.485447;0.498944;0.434864;0.469124;0.45927;0.522344;0.413218;0.492553;0.434952;0.54307
0.580077;0.275333;0.4418;0.599096;0.484911;0.599693;0.516061;0.559347;0.511029;0.473977;0.491624;0.471387;0.520642;0.463842;0.461227;0.468102;0.489254;0.494181;0.435557;0.481294;0.462498;0.519253;0.41456;0.502556;0.439993;0.53735
0.577358;0.277625;0.436473;0.615763;0.484981;0.615345;0.520644;0.575939;0.516651;0.496937;0.493873;0.489896;0.509773;0.492469;0.460615;0.482638;0.488049;0.505254;0.433005;0.492097;0.461616;0.515162;0.41004;0.509793;0.437324;0.533011
0.576797;0.278573;0.443178;0.641929;0.482053;0.640469;0.51826;0.600666;0.501724;0.537609;0.498394;0.512824;0.498707;0.520835;0.462949;0.509844;0.473182;0.528675;0.432349;0.52142;0.451455;0.564653;0.406845;0.542186;0.424873;0.582088
0.578278;0.277906;0.448999;0.649015;0.485959;0.651037;0.516486;0.610066;0.493746;0.555312;0.489003;0.501516;0.493422;0.532563;0.452047;0.503003;0.470402;0.566786;0.422093;0.523817;0.445016;0.585977;0.399874;0.549264;0.422212;0.603051
0.577989;0.279226;0.44883;0.644327;0.48654;0.646381;0.519726;0.60527;0.496633;0.547738;0.494924;0.508894;0.49594;0.529305;0.458877;0.507875;0.473708;0.549054;0.428849;0.523283;0.455098;0.59477;0.405208;0.547497;0.429631;0.604923
0.57859;0.282643;0.44849;0.644996;0.487834;0.643422;0.520792;0.604408;0.498464;0.546625;0.49468;0.501356;0.501252;0.513458;0.456934;0.500878;0.482812;0.57045;0.426492;0.519772;0.458885;0.593948;0.403671;0.548299;0.43275;0.608788
0.581927;0.282825;0.451429;0.646236;0.490062;0.645252;0.52376;0.608916;0.503091;0.542331;0.501106;0.505318;0.505906;0.517938;0.464836;0.503414;0.485109;0.561652;0.434543;0.519561;0.460093;0.588017;0.410677;0.544676;0.434703;0.604194
0.583839;0.282451;0.456409;0.648944;0.497039;0.643748;0.530087;0.608528;0.50695;0.546427;0.500614;0.493856;0.511373;0.514748;0.464546;0.492697;0.489302;0.575115;0.435224;0.511715;0.462317;0.58696;0.411975;0.540038;0.439071;0.600947
0.586295;0.283191;0.457224;0.650141;0.496347;0.646177;0.528815;0.60929;0.506518;0.542224;0.50313;0.498488;0.511694;0.518473;0.468321;0.49683;0.489971;0.575581;0.438367;0.514746;0.462766;0.588005;0.413919;0.541706;0.438631;0.601833
0.588759;0.284493;0.455676;0.649711;0.491938;0.648054;0.523379;0.611759;0.504921;0.541707;0.504733;0.506205;0.511693;0.510819;0.470088;0.503733;0.486614;0.576464;0.439829;0.520025;0.461183;0.593608;0.41469;0.545492;0.437004;0.60546
0.588852;0.284279;0.453759;0.653378;0.490504;0.653937;0.521991;0.617096;0.506017;0.547733;0.503284;0.510287;0.508946;0.511375;0.468583;0.507535;0.486092;0.583582;0.438159;0.523674;0.459802;0.597501;0.412882;0.54845;0.434474;0.60856
