face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.461586;0.266995;0.387374;0.572364;0.420923;0.559303;0.437371;0.542503;0.459746;0.542658;0.417273;0.463442;0.467977;0.454732;0.394757;0.469195;0.422847;0.523593;0.380447;0.494254;0.40489;0.539529;0.371781;0.52428;0.397125;0.563405
0.45979;0.265794;0.386422;0.561768;0.422594;0.555704;0.439706;0.54127;0.455882;0.54065;0.42028;0.45257;0.466911;0.456847;0.397205;0.459092;0.419351;0.520227;0.381448;0.484841;0.403292;0.534839;0.371081;0.515751;0.395888;0.55516
0.459295;0.264908;0.385715;0.558986;0.422324;0.551798;0.439672;0.537967;0.461335;0.540729;0.41767;0.448788;0.472059;0.458293;0.394499;0.458184;0.425532;0.519522;0.379358;0.486258;0.404565;0.537452;0.370366;0.51887;0.395428;0.559421
0.459194;0.262989;0.387454;0.557911;0.42367;0.552177;0.441897;0.539015;0.456585;0.542233;0.420627;0.448638;0.47211;0.449138;0.397071;0.455811;0.424579;0.51799;0.381221;0.483045;0.404493;0.532094;0.371845;0.515448;0.397203;0.552199
0.459779;0.262022;0.387952;0.558056;0.423828;0.550879;0.441702;0.537873;0.457907;0.539754;0.420558;0.448199;0.472867;0.453338;0.397296;0.456399;0.423613;0.515512;0.381955;0.484172;0.403806;0.529903;0.372876;0.51658;0.396511;0.551572
0.459262;0.260484;0.388536;0.557088;0.424761;0.550161;0.441896;0.537118;0.460232;0.541;0.42117;0.447674;0.471709;0.451307;0.397857;0.456462;0.425575;0.51695;0.382796;0.484207;0.406053;0.532215;0.373995;0.516755;0.398211;0.5533
0.458297;0.257845;0.388262;0.557681;0.423494;0.55023;0.440374;0.538149;0.462308;0.541773;0.419098;0.450958;0.47189;0.45903;0.396142;0.460231;0.430134;0.517442;0.38143;0.487827;0.408856;0.537151;0.373503;0.519908;0.400239;0.558629
0.45999;0.254344;0.387747;0.562668;0.423945;0.556013;0.441974;0.544109;0.460793;0.546271;0.421665;0.45394;0.471568;0.456731;0.397829;0.462868;0.426755;0.518825;0.381851;0.490539;0.405549;0.535568;0.372364;0.522045;0.396789;0.558539
0.455408;0.250405;0.39023;0.564722;0.423083;0.558485;0.441123;0.545664;0.461355;0.555352;0.421814;0.459963;0.466199;0.470199;0.39789;0.469195;0.425989;0.524007;0.381778;0.497185;0.404819;0.536806;0.372435;0.529202;0.397446;0.561583
0.457781;0.24864;0.387987;0.569823;0.423062;0.562582;0.440463;0.551196;0.46214;0.559086;0.420019;0.465573;0.463432;0.479264;0.396328;0.474573;0.42328;0.528865;0.380267;0.502218;0.402701;0.543628;0.370819;0.533836;0.395807;0.568104
