face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.459673;0.214617;0.384849;0.525527;0.422639;0.508944;0.439379;0.480556;0.444783;0.461802;0.395105;0.403653;0.430845;0.388157;0.371552;0.421966;0.413036;0.47423;0.359124;0.454837;0.400361;0.495258;0.352735;0.488417;0.393417;0.516398
0.459819;0.214786;0.381705;0.524818;0.420962;0.507021;0.437159;0.479593;0.442396;0.457623;0.393874;0.408912;0.434096;0.404253;0.37178;0.427671;0.414361;0.476017;0.359884;0.460103;0.399253;0.499801;0.353336;0.494405;0.387916;0.521123
0.460555;0.214615;0.38423;0.525677;0.423008;0.508652;0.440134;0.481499;0.446179;0.459425;0.397655;0.410413;0.434978;0.389404;0.375397;0.427588;0.417852;0.473886;0.36348;0.459204;0.403591;0.498202;0.3572;0.492164;0.39378;0.519716
0.459123;0.21562;0.385135;0.52423;0.423526;0.507603;0.441012;0.48097;0.448133;0.464383;0.398071;0.409424;0.435238;0.385274;0.375477;0.426565;0.418684;0.470371;0.363475;0.458278;0.404248;0.495481;0.357478;0.491279;0.394442;0.517464
0.457584;0.216024;0.38699;0.524808;0.424921;0.508713;0.44235;0.480507;0.448646;0.464313;0.399727;0.406941;0.434763;0.379774;0.376482;0.42369;0.420008;0.473175;0.364366;0.456631;0.405825;0.495097;0.358111;0.491005;0.396987;0.517073
0.455947;0.217428;0.387153;0.526237;0.424786;0.509358;0.441579;0.480556;0.448388;0.464017;0.399715;0.407114;0.436798;0.38378;0.376684;0.424174;0.420639;0.473487;0.364815;0.457187;0.406255;0.495578;0.359005;0.491489;0.398134;0.51608
0.455758;0.216876;0.386659;0.526743;0.424267;0.510019;0.44167;0.481398;0.447321;0.466559;0.399777;0.407777;0.435487;0.380332;0.376541;0.424606;0.420648;0.47303;0.364269;0.457515;0.406478;0.496218;0.358041;0.492496;0.397403;0.517368
0.457179;0.217214;0.385244;0.528665;0.423367;0.510561;0.441224;0.482964;0.450598;0.46805;0.399697;0.408841;0.438677;0.385929;0.376523;0.425953;0.421954;0.474384;0.364598;0.458705;0.406169;0.496111;0.358933;0.493191;0.396643;0.517237
0.460599;0.215384;0.386254;0.527001;0.423525;0.509352;0.441507;0.482846;0.452286;0.467403;0.399756;0.411415;0.436978;0.370766;0.376458;0.428016;0.422581;0.476349;0.3649;0.460535;0.40779;0.497267;0.359434;0.49473;0.398308;0.518267
0.463846;0.212833;0.387618;0.527931;0.423935;0.50784;0.44083;0.480507;0.452226;0.475728;0.400369;0.411617;0.433603;0.371395;0.375997;0.427299;0.426061;0.478901;0.364524;0.460591;0.408783;0.496975;0.359686;0.496211;0.400363;0.516432
0.460439;0.208881;0.386051;0.53676;0.423558;0.515386;0.442754;0.486333;0.456802;0.476227;0.401878;0.413974;0.435709;0.370659;0.377356;0.428839;0.423247;0.481609;0.365413;0.462086;0.407066;0.50092;0.359732;0.498081;0.399577;0.522585
0.459854;0.203583;0.387409;0.540787;0.42475;0.522466;0.442259;0.492389;0.454908;0.480807;0.402118;0.418881;0.436277;0.376787;0.377742;0.43333;0.424991;0.483671;0.365977;0.465192;0.408368;0.505375;0.361007;0.499544;0.402494;0.524675
0.461542;0.198783;0.380926;0.549526;0.418546;0.523542;0.439993;0.496331;0.456193;0.49568;0.399527;0.421197;0.434275;0.386767;0.374658;0.439322;0.421581;0.491192;0.362583;0.474255;0.402384;0.513973;0.357492;0.511161;0.393991;0.535468
0.454916;0.196725;0.374112;0.545809;0.411701;0.524246;0.431814;0.501027;0.453055;0.497242;0.398343;0.434719;0.438333;0.439234;0.374798;0.45262;0.416737;0.506201;0.360142;0.485054;0.391854;0.528486;0.351168;0.51706;0.382832;0.553078
0.459439;0.195798;0.377228;0.535434;0.417971;0.526614;0.443752;0.507424;0.456845;0.516623;0.410324;0.445131;0.446284;0.485552;0.385154;0.455429;0.430583;0.51692;0.367385;0.481003;0.408822;0.540909;0.358771;0.508477;0.394372;0.560409
0.461705;0.18615;0.373632;0.52966;0.411372;0.527317;0.436379;0.52013;0.461738;0.541638;0.412759;0.471452;0.428643;0.494012;0.390384;0.469525;0.41279;0.50144;0.371057;0.476044;0.389892;0.510854;0.356279;0.484854;0.369359;0.515254
0.458347;0.188471;0.385133;0.567695;0.422279;0.581707;0.444587;0.58602;0.472879;0.598994;0.416752;0.526103;0.424641;0.562247;0.39288;0.51634;0.405796;0.569656;0.372323;0.519113;0.380565;0.572251;0.355458;0.52639;0.354596;0.570226
0.46005;0.18105;0.286761;0.78608;0.281239;0.823462;0.270285;0.844998;0.256914;0.853354;0.233973;0.850708;0.260846;0.848372;0.235255;0.82847;0.269931;0.820595;0.24453;0.805016;0.282646;0.799764;0.256637;0.781674;0.2929;0.768814
0.460477;0.151366;0.307302;0.820167;0.355828;0.838706;0.392958;0.871534;0.433212;0.932082;0.396996;0.86945;0.465928;0.976972;0.379465;0.864536;0.440955;0.987245;0.358611;0.863492;0.401507;0.976993;0.335909;0.864958;0.36435;0.954496
