face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12;landmark_x_13;landmark_y_13;landmark_x_14;landmark_y_14;landmark_x_15;landmark_y_15;landmark_x_16;landmark_y_16;landmark_x_17;landmark_y_17;landmark_x_18;landmark_y_18;landmark_x_19;landmark_y_19;landmark_x_20;landmark_y_20;landmark_x_21;landmark_y_21;landmark_x_22;landmark_y_22;landmark_x_23;landmark_y_23;landmark_x_24;landmark_y_24;landmark_x_25;landmark_y_25;landmark_x_26;landmark_y_26;landmark_x_27;landmark_y_27;landmark_x_28;landmark_y_28;landmark_x_29;landmark_y_29;landmark_x_30;landmark_y_30;landmark_x_31;landmark_y_31;landmark_x_32;landmark_y_32;landmark_x_33;landmark_y_33;landmark_x_34;landmark_y_34;landmark_x_35;landmark_y_35;landmark_x_36;landmark_y_36;landmark_x_37;landmark_y_37;landmark_x_38;landmark_y_38;landmark_x_39;landmark_y_39;landmark_x_40;landmark_y_40;landmark_x_41;landmark_y_41;landmark_x_42;landmark_y_42
-0.00329313;0.00912501;-0.00797644;0.569569;0.0107619;0.544275;0.0428728;0.596373;0.0954942;0.655994;0.132151;0.709043;0.0868702;0.705731;0.154305;0.81565;0.163941;0.838818;0.161456;0.819584;0.109168;0.750291;0.173058;0.863294;0.1544;0.857106;0.134259;0.807849;0.116225;0.783722;0.170819;0.875031;0.146982;0.854547;0.124538;0.801409;0.116029;0.812636;0.156643;0.874701;0.13928;0.858349;0.122723;0.818591
0.000146776;0.0105302;-0.00617903;-0.0950927;-0.0157412;-0.0935658;-0.0150029;-0.0923913;-0.0226562;-0.0849611;-0.0313943;-0.0830686;-0.0149168;-0.0785963;-0.0264512;-0.0863788;-0.0490489;-0.114572;-0.0598764;-0.143838;-0.0116671;-0.0840715;-0.0201644;-0.091193;-0.0199935;-0.103082;-0.0153011;-0.108386;-0.00954294;-0.0916735;-0.0197043;-0.0945331;-0.0183401;-0.100053;-0.015495;-0.0993232;-0.0098533;-0.101656;-0.0234702;-0.103518;-0.0221869;-0.104066;-0.0167557;-0.103699
0.00449896;0.00214384;-0.0167733;-0.0105695;-0.0199622;0.00667757;-0.0241884;0.0071879;-0.0183659;0.0132011;-0.0088895;0.0118153;-0.0235374;-0.0266831;-0.020111;-0.05689;-0.0156002;-0.0641001;-0.0183363;-0.0630077;-0.0205825;-0.0357383;-0.0157836;-0.0627615;-0.012952;-0.0664407;-0.018543;-0.0621964;-0.0152341;-0.0387729;-0.0152538;-0.0593642;-0.0140805;-0.0653209;-0.0162386;-0.0623077;-0.0122169;-0.0361853;-0.00978702;-0.0527793;-0.0118221;-0.0583959;-0.0186908;-0.0532219
0.00268099;0.0166906;-0.037781;-0.0492182;-0.0586761;-0.0783666;-0.0694918;-0.10588;-0.07309;-0.136377;-0.0762115;-0.154038;-0.0355501;-0.129153;-0.0313083;-0.144076;-0.0369734;-0.123467;-0.0404122;-0.105776;-0.0223414;-0.120847;-0.0190337;-0.136729;-0.021574;-0.117143;-0.0204788;-0.102361;-0.0104175;-0.110968;-0.00859213;-0.123255;-0.0117751;-0.104395;-0.0139759;-0.0926324;0.00310296;-0.0989084;0.00422895;-0.1071;-0.00131923;-0.0921445;-0.00374192;-0.084125
0.00543931;0.00786841;-0.0129551;-0.0518236;-0.0352196;-0.0550908;-0.0517238;-0.0670003;-0.0656377;-0.0928793;-0.069595;-0.122048;-0.0399514;-0.0297689;-0.036194;-0.0711963;-0.0203797;-0.0878341;-0.0114485;-0.0869764;-0.0302143;-0.0384645;-0.0227106;-0.0834184;-0.0116541;-0.0948638;-0.00592023;-0.0886759;-0.0204661;-0.0509503;-0.0100903;-0.0896764;-0.00165904;-0.0973741;-0.00106055;-0.0888123;-0.0122067;-0.0677076;-0.00333852;-0.0975229;0.00830638;-0.100977;0.0099442;-0.0920484
-0.00913697;0.0184263;0.0162982;-0.0491943;0.0175099;-0.0536589;0.016404;-0.0424793;0.0106027;-0.032643;0.00609437;-0.0161228;0.0118406;-0.0669642;0.00366569;-0.046552;0.00436121;-0.0361141;0.00326097;-0.0309435;0.00855505;-0.0688018;-0.00318867;-0.0484805;-0.00474626;-0.0364346;-0.00620461;-0.0367821;0.00339168;-0.0643986;-0.00805593;-0.0484843;-0.00793958;-0.0380057;-0.0071429;-0.0390527;-0.00155801;-0.0601255;-0.00947809;-0.0470132;-0.00998336;-0.0393248;-0.00901896;-0.0423738
-0.00397339;0.00846836;-0.0509587;0.00575429;-0.0557794;0.0240225;-0.0551234;0.016919;-0.0489191;0.00786528;-0.0415081;0.000164449;-0.0652896;0.0389694;-0.0625186;0.0148986;-0.0385474;-0.0185262;-0.0107683;-0.0443389;-0.0669181;0.0317396;-0.053552;0.00538218;-0.0186422;-0.0332077;0.0110746;-0.0566459;-0.0645782;0.0200919;-0.0464933;-0.00407338;-0.0102346;-0.036223;0.020949;-0.0565402;-0.0617664;0.00953412;-0.0473151;-0.00504452;-0.0146409;-0.0239242;0.0153142;-0.0372384
0.000557542;0.00600074;0.0104232;-0.0215887;0.00684717;-0.0189372;0.00486624;-0.0165661;-0.00177044;-0.0136158;-0.0106015;-0.0160008;0.0027433;-0.0269763;-0.00486684;-0.0199506;-0.00565237;-0.0170613;-0.00313491;-0.0165746;-0.00113568;-0.0268511;-0.00939766;-0.0157242;-0.00904518;-0.0107986;-0.00585479;-0.00777984;-0.00375959;-0.0253553;-0.0123293;-0.0177531;-0.0133135;-0.0138714;-0.0105274;-0.0099839;-0.00434989;-0.0196463;-0.00873482;-0.017842;-0.0119385;-0.0174868;-0.0125021;-0.0153025
-0.00770217;0.00669076;0.000333279;-0.0156934;-0.0018366;-0.0104252;-0.00344881;-0.00864443;-0.00481722;-0.00910905;-0.00601694;-0.0117884;-0.00535947;-0.00977448;-0.00451648;-0.00931022;-0.00331467;-0.00978538;-0.00286311;-0.00945699;-0.00514257;-0.011184;-0.00397149;-0.0122561;-0.00213611;-0.0139645;-0.00144494;-0.0146752;-0.00400719;-0.0117365;-0.00208747;-0.0128206;-0.00124192;-0.0140788;-0.000745416;-0.0150593;-0.00210944;-0.0126146;0.000181824;-0.0154893;0.000775576;-0.0174867;0.00187767;-0.0197696
0.00341278;0.00857897;0.00853387;-0.0129121;0.00727803;-0.0088135;0.00603959;-0.00507441;0.0052489;-0.00177416;0.0054858;0.000497907;-0.00101694;-0.00578514;-0.000814497;-0.00707644;-0.001443;-0.00766903;-0.00294989;-0.00860047;-0.0015724;-0.00555885;-0.00110438;-0.0055944;-0.0011521;-0.0060885;-0.000582695;-0.00787181;-0.00121459;-0.00574833;-0.000805378;-0.00636691;0.000564039;-0.007402;0.00215942;-0.00694755;0.000107318;-0.00773507;0.00239581;-0.00919676;0.00228137;-0.0110198;0.00232041;-0.0120128
-0.00261605;7.07805e-06;-0.00272098;-0.00289458;-0.00127423;-0.00186455;3.48985e-05;-0.00235561;-9.42051e-05;-0.0026406;0.000375807;-0.00185025;0.000905037;-0.0040569;0.00221053;-0.00375995;0.00289431;-0.00347054;0.00347704;-0.00236899;0.000266314;-0.00366572;0.00199825;-0.00375938;0.00292146;-0.00347778;0.00325423;-0.00279298;-0.000589192;-0.00287166;0.0016678;-0.00343895;0.00255412;-0.00325191;0.00279552;-0.00283474;-0.00157973;-0.00226021;-0.000492752;-0.00286615;-0.000380754;-0.00285059;-9.10163e-05;-0.00297409
-0.000989228;-0.00216638;0.00240859;0.00658292;0.00265881;0.00347382;0.00368327;0.00244841;0.00554436;0.00254482;0.0053229;0.00252023;0.00214228;0.0056009;0.00267735;0.00588357;0.00276047;0.00440612;0.00286782;0.00286275;0.00333652;0.00508261;0.00325137;0.0038752;0.00268734;0.00212488;0.00157809;0.000445813;0.00478798;0.00402322;0.00448567;0.00312448;0.00358444;0.000900805;0.0021984;-0.00168309;0.00571838;0.00330824;0.00515625;0.00389326;0.00456858;0.00270745;0.00290948;0.0016081
0.00153059;0.00204155;0.0018903;0.0151255;0.00376028;0.0151901;0.00170991;0.0171912;0.000252545;0.017904;0.000950277;0.0194848;0.00560921;0.0157241;0.000173539;0.0166194;-0.00205338;0.017338;-0.00310206;0.0165724;0.00608841;0.0130588;0.000702411;0.0126167;-0.0026595;0.0129266;-0.00395185;0.011964;0.00549999;0.0112217;0.00021857;0.0121479;-0.00325531;0.0127124;-0.00546026;0.010011;0.00434914;0.0107089;0.000386775;0.0125834;0.000468731;0.0149893;0.000728905;0.0152043
-0.00027743;-0.0018826;-0.00310382;0.0151519;0.00247437;0.0181629;0.000963569;0.0187694;0.00157726;0.0208755;0.00380895;0.0180893;0.00588852;0.0224949;0.00835225;0.0229026;0.00694478;0.0230972;0.00489229;0.0223463;0.00789523;0.0209167;0.0115458;0.0218962;0.010107;0.0260097;0.00581926;0.0302794;0.00941941;0.0168197;0.0122579;0.0175538;0.011171;0.0227058;0.00629991;0.0277255;0.00992274;0.0121341;0.00986081;0.0143938;0.00926018;0.0177345;0.00554657;0.0219521
